rank,lemma,is_mwe,pos,raw_freq,freq_per_million
4033,aquecimento,0,noun,6650,10.452
4034,chocar,0,verb,6649,10.451
4035,medida,0,prep,6647,10.448
4036,litro,0,noun,6644,10.443
4037,descolar,0,verb,6643,10.441
4038,desconfiar,0,verb,6643,10.441
4039,reter,0,verb,6639,10.435
4040,comércio,0,noun,6621,10.407
4041,ópera,0,noun,6621,10.407
4042,eficaz,0,adj,6619,10.404
4043,atleta,0,noun,6615,10.397
4044,empatar,0,verb,6613,10.394
4045,comes,0,verb,6610,10.390
4046,júnior,0,noun,6609,10.388
4047,decifrar,0,verb,6607,10.385
4048,reabilitação,0,noun,6600,10.374
4049,espere espere,1,mwe,6599,10.372
4050,reator,0,noun,6598,10.371
4051,deusa,0,intj,6590,10.358
4052,discoteca,0,noun,6584,10.349
4053,pérola,0,noun,6583,10.347
4054,carroça,0,noun,6579,10.341
4055,surpreendente,0,adj,6578,10.339
4056,obstáculo,0,noun,6576,10.336
4057,alérgico,0,adj,6575,10.335
4058,britânico,0,noun,6572,10.330
4059,cais,0,noun,6572,10.330
4060,hong kong,1,mwe,6569,10.325
4061,aprovação,0,noun,6565,10.319
4062,arena,0,noun,6565,10.319
4063,calibre,0,noun,6563,10.316
4064,fatia,0,noun,6563,10.316
4065,cardeal,0,noun,6562,10.314
4066,correspondência,0,noun,6562,10.314
4067,liberdade condicional,1,mwe,6545,10.287
4068,pronunciar,0,verb,6542,10.283
4069,relatar,0,verb,6541,10.281
4070,visual,0,adj,6539,10.278
4071,banir,0,verb,6538,10.276
4072,queimadura,0,noun,6538,10.276
4073,envergonhado,0,adj,6535,10.272
4074,embebedar,0,verb,6534,10.270
4075,primeiro-ministro,0,noun,6532,10.267
4076,tomado,0,adj,6527,10.259
4077,fotógrafo,0,noun,6518,10.245
4078,intrometer,0,verb,6518,10.245
4079,projetar,0,verb,6518,10.245
4080,queima,0,noun,6514,10.239
4081,bispo,0,noun,6511,10.234
4082,desespero,0,noun,6500,10.217
4083,ocultar,0,verb,6497,10.212
4084,músico,0,noun,6493,10.206
4085,invulgar,0,adj,6491,10.203
4086,cobra,0,verb,6488,10.198
4087,orientação,0,noun,6486,10.195
4088,retribuir,0,verb,6486,10.195
4089,veterano,0,noun,6486,10.195
4090,depressão,0,noun,6484,10.192
4091,recruta,0,noun,6484,10.192
4092,insignificante,0,adj,6483,10.190
4093,morcego,0,noun,6480,10.185
4094,modificar,0,verb,6473,10.174
4095,regular,0,adj,6470,10.170
4096,rodar,0,verb,6469,10.168
4097,submeter,0,verb,6467,10.165
4098,bang,0,noun,6464,10.160
4099,acompanhante,0,noun,6463,10.159
4100,proibido,0,adj,6462,10.157
4101,contato,0,noun,6457,10.149
4102,faixa,0,noun,6454,10.144
4103,suporte,0,noun,6449,10.137
4104,alienígena,0,adj,6447,10.133
4105,absorver,0,verb,6444,10.129
4106,cadastro,0,noun,6443,10.127
4107,substância,0,noun,6433,10.111
4108,secundária,0,noun,6432,10.110
4109,bicho,0,noun,6431,10.108
4110,cuidadoso,0,adj,6431,10.108
4111,exigência,0,noun,6431,10.108
4112,tareia,0,noun,6431,10.108
4113,machucar,0,verb,6430,10.107
4114,magnético,0,adj,6429,10.105
4115,confirmação,0,noun,6428,10.104
4116,sepultura,0,noun,6428,10.104
4117,recibo,0,noun,6426,10.100
4118,ruído,0,noun,6422,10.094
4119,desaparecido,0,adj,6419,10.089
4120,decorrer,0,verb,6418,10.088
4121,lindo menino,1,mwe,6416,10.085
4122,escolar,0,adj,6414,10.082
4123,cavalgar,0,verb,6413,10.080
4124,fibra,0,noun,6412,10.078
4125,pedrado,0,adj,6407,10.071
4126,gruta,0,noun,6406,10.069
4127,jornada,0,noun,6403,10.064
4128,quarentena,0,noun,6403,10.064
4129,brilho,0,noun,6401,10.061
4130,parvoíce,0,noun,6401,10.061
4131,renunciar,0,verb,6398,10.056
4132,fósforo,0,noun,6390,10.044
4133,tijolo,0,noun,6387,10.039
4134,corretamente,0,adv,6384,10.034
4135,gelar,0,verb,6376,10.022
4136,freira,0,noun,6375,10.020
4137,inspiração,0,noun,6375,10.020
4138,rolar,0,verb,6374,10.019
4139,intruso,0,noun,6373,10.017
4140,limão,0,noun,6371,10.014
4141,polo,0,noun,6367,10.008
4142,comprido,0,adj,6366,10.006
4143,narcótico,0,noun,6366,10.006
4144,preservar,0,verb,6363,10.001
4145,soro,0,noun,6362,10.000
4146,parasita,0,noun,6352,9.984
4147,notável,0,adj,6349,9.979
4148,aposento,0,noun,6347,9.976
4149,contribuir,0,verb,6340,9.965
4150,paramédico,0,noun,6340,9.965
4151,celebridade,0,noun,6338,9.962
4152,atentado,0,noun,6337,9.960
4153,suplicar,0,verb,6337,9.960
4154,guarda-costas,0,noun,6336,9.959
4155,bolha,0,noun,6332,9.953
4156,evidente,0,adj,6330,9.949
4157,ordenado,0,verb,6327,9.945
4158,senha,0,noun,6326,9.943
4159,louvar,0,verb,6323,9.938
4160,terrorismo,0,noun,6323,9.938
4161,quarta-feira,0,noun,6318,9.931
4162,exclusivo,0,adj,6315,9.926
4163,rastrear,0,verb,6315,9.926
4164,raramente,0,adv,6313,9.923
4165,ficção,0,noun,6312,9.921
4166,picar,0,verb,6311,9.920
4167,retornar,0,verb,6308,9.915
4168,temporal,0,adj,6305,9.910
4169,fotografar,0,verb,6303,9.907
4170,variar,0,verb,6303,9.907
4171,anomalia,0,noun,6300,9.902
4172,borla,0,noun,6299,9.901
4173,rastejar,0,verb,6298,9.899
4174,cortesia,0,noun,6292,9.890
4175,alucinação,0,noun,6291,9.888
4176,leilão,0,noun,6287,9.882
4177,antecipar,0,verb,6281,9.872
4178,camada,0,noun,6281,9.872
4179,vício,0,noun,6281,9.872
4180,bolinho,0,noun,6279,9.869
4181,chanceler,0,noun,6276,9.865
4182,bónus,0,noun,6274,9.861
4183,municipal,0,adj,6273,9.860
4184,conferir,0,verb,6268,9.852
4185,secundário,0,adj,6260,9.839
4186,prego,0,noun,6257,9.835
4187,charuto,0,noun,6255,9.832
4188,lâmpada,0,noun,6253,9.828
4189,escrito,0,noun,6247,9.819
4190,fenda,0,noun,6245,9.816
4191,sofisticado,0,adj,6241,9.810
4192,casa-de-banho,0,noun,6234,9.799
4193,perito,0,adj,6231,9.794
4194,tolice,0,noun,6228,9.789
4195,captura,0,noun,6227,9.788
4196,tornado,0,noun,6227,9.788
4197,juntas,0,noun,6225,9.784
4198,crescimento,0,noun,6224,9.783
4199,torno,0,noun,6224,9.783
4200,fusão,0,noun,6223,9.781
4201,arranhão,0,noun,6222,9.780
4202,discordar,0,verb,6217,9.772
4203,preferido,0,adj,6217,9.772
4204,tinhas dito,1,mwe,6213,9.766
4205,véspera,0,noun,6212,9.764
4206,avatar,0,noun,6205,9.753
4207,invenção,0,noun,6205,9.753
4208,lindamente,0,adv,6198,9.742
4209,caseiro,0,adj,6197,9.740
4210,totó,0,noun,6196,9.739
4211,pólvora,0,noun,6192,9.733
4212,fluxo,0,noun,6191,9.731
4213,habitante,0,noun,6189,9.728
4214,lápis,0,noun,6188,9.726
4215,prevenir,0,verb,6186,9.723
4216,club,0,noun,6181,9.715
4217,batatas fritas,1,mwe,6180,9.714
4218,aluna,0,noun,6176,9.707
4219,tradicional,0,adj,6170,9.698
4220,silencioso,0,adj,6165,9.690
4221,ninja,0,noun,6162,9.685
4222,descansado,0,adj,6159,9.681
4223,elevado,0,adj,6158,9.679
4224,mercenário,0,noun,6158,9.679
4225,estádio,0,noun,6152,9.670
4226,engenharia,0,noun,6147,9.662
4227,franco,0,noun,6147,9.662
4228,amador,0,noun,6146,9.660
4229,sótão,0,noun,6143,9.656
4230,blá,0,intj,6139,9.649
4231,especificamente,0,adv,6135,9.643
4232,terapeuta,0,noun,6133,9.640
4233,vapor,0,noun,6132,9.638
4234,conveniente,0,adj,6131,9.637
4235,anoitecer,0,verb,6130,9.635
4236,donde,0,adv,6128,9.632
4237,bêbedo,0,noun,6127,9.630
4238,mole,0,adj,6122,9.623
4239,conforme,0,prep,6117,9.615
4240,subornar,0,verb,6117,9.615
4241,democracia,0,noun,6109,9.602
4242,gripe,0,noun,6107,9.599
4243,quite,0,adj,6099,9.586
4244,evolução,0,noun,6091,9.574
4245,passarinho,0,noun,6089,9.571
4246,atar,0,verb,6087,9.568
4247,dezena,0,det,6076,9.550
4248,letal,0,adj,6076,9.550
4249,ratazana,0,noun,6071,9.542
4250,abdicar,0,verb,6069,9.539
4251,bizarro,0,adj,6069,9.539
4252,fixo,0,adj,6069,9.539
4253,sms,0,noun,6069,9.539
4254,mecanismo,0,noun,6057,9.520
4255,operador,0,noun,6054,9.516
4256,whoa,0,noun,6054,9.516
4257,chuveiro,0,noun,6053,9.514
4258,insulto,0,noun,6051,9.511
4259,okay,0,intj,6049,9.508
4260,crocodilo,0,noun,6048,9.506
4261,criticar,0,verb,6043,9.498
4262,furacão,0,noun,6042,9.497
4263,ofensivo,0,adj,6041,9.495
4264,mês passado,1,mwe,6040,9.494
4265,arrefecer,0,verb,6036,9.487
4266,colapso,0,noun,6033,9.483
4267,doar,0,verb,6033,9.483
4268,pirâmide,0,noun,6033,9.483
4269,gratidão,0,noun,6032,9.481
4270,oposto,0,adj,6032,9.481
4271,correção,0,noun,6029,9.476
4272,guardado,0,adj,6020,9.462
4273,separação,0,noun,6015,9.454
4274,obsessão,0,noun,6012,9.450
4275,insinuar,0,verb,6011,9.448
4276,aproximadamente,0,adv,6009,9.445
4277,bastão,0,noun,6009,9.445
4278,macio,0,adj,6003,9.435
4279,faminto,0,adj,6002,9.434
4280,fisicamente,0,adv,6001,9.432
4281,fofinho,0,adj,5999,9.429
4282,centavo,0,noun,5992,9.418
4283,fator,0,noun,5992,9.418
4284,aluguer,0,noun,5991,9.417
4285,software,0,noun,5988,9.412
4286,carácter,0,noun,5987,9.410
4287,rolo,0,noun,5986,9.409
4288,grama,0,noun,5984,9.406
4289,atração,0,noun,5981,9.401
4290,brindar,0,verb,5972,9.387
4291,couro,0,noun,5966,9.377
4292,urina,0,noun,5964,9.374
4293,detido,0,adj,5960,9.368
4294,formulário,0,noun,5960,9.368
4295,chocado,0,adj,5957,9.363
4296,mexicano,0,noun,5956,9.362
4297,campainha,0,noun,5953,9.357
4298,to,0,unk,5943,9.341
4299,tropeçar,0,verb,5941,9.338
4300,cd,0,noun,5940,9.336
4301,sequestrar,0,verb,5937,9.332
4302,roupa interior,1,mwe,5936,9.330
4303,camarão,0,noun,5931,9.322
4304,artéria,0,noun,5914,9.296
4305,tóxico,0,adj,5912,9.292
4306,turco,0,noun,5910,9.289
4307,maré,0,noun,5909,9.288
4308,acolher,0,verb,5899,9.272
4309,facial,0,adj,5896,9.267
4310,distinto,0,adj,5886,9.252
4311,sujeitar,0,verb,5886,9.252
4312,cor-de-rosa,0,adj,5885,9.250
4313,tronco,0,noun,5885,9.250
4314,batalhão,0,noun,5883,9.247
4315,desfile,0,noun,5883,9.247
4316,devorar,0,verb,5881,9.244
4317,empresário,0,noun,5881,9.244
4318,degrau,0,noun,5880,9.242
4319,iniciativa,0,noun,5880,9.242
4320,decidido,0,adj,5879,9.241
4321,noivado,0,noun,5875,9.234
4322,torpedo,0,noun,5875,9.234
4323,organismo,0,noun,5872,9.230
4324,administrar,0,verb,5867,9.222
4325,oriental,0,noun,5863,9.215
4326,vigilante,0,noun,5861,9.212
4327,fragmento,0,noun,5858,9.208
4328,hospedeiro,0,noun,5856,9.204
4329,farda,0,noun,5855,9.203
4330,dvd,0,noun,5854,9.201
4331,vegetal,0,noun,5854,9.201
4332,desgraçado,0,noun,5853,9.200
4333,raposa,0,noun,5848,9.192
4334,pijama,0,noun,5847,9.190
4335,sonda,0,noun,5846,9.189
4336,marcial,0,adj,5840,9.179
4337,atormentar,0,verb,5838,9.176
4338,irrelevante,0,adj,5838,9.176
4339,desligado,0,adj,5835,9.171
4340,póquer,0,noun,5835,9.171
4341,votação,0,noun,5832,9.167
4342,lua-de-mel,0,noun,5829,9.162
4343,inofensivo,0,adj,5828,9.160
4344,pular,0,verb,5821,9.149
4345,tramado,0,adj,5821,9.149
4346,esfomeado,0,adj,5818,9.145
4347,planar,0,verb,5818,9.145
4348,bombardear,0,verb,5817,9.143
4349,adeusinho,0,noun,5815,9.140
4350,retomar,0,verb,5815,9.140
4351,sétimo,0,adj,5815,9.140
4352,sumir,0,verb,5810,9.132
4353,perpétuo,0,adj,5808,9.129
4354,furar,0,verb,5805,9.124
4355,brigar,0,verb,5804,9.123
4356,estimação,0,noun,5802,9.120
4357,perfurar,0,verb,5797,9.112
4358,peço imensa,1,mwe,5793,9.105
4359,farol,0,noun,5792,9.104
4360,transmissor,0,noun,5789,9.099
4361,depor,0,verb,5787,9.096
4362,ligeiro,0,adj,5786,9.094
4363,polegar,0,noun,5782,9.088
4364,churrasco,0,noun,5779,9.083
4365,relembrar,0,verb,5776,9.079
4366,desportivo,0,adj,5774,9.076
4367,anedota,0,noun,5769,9.068
4368,depositar,0,verb,5767,9.065
4369,merdoso,0,noun,5767,9.065
4370,cúpula,0,noun,5766,9.063
4371,escova,0,noun,5765,9.061
4372,informado,0,adj,5764,9.060
4373,tabaco,0,noun,5762,9.057
4374,love,0,noun,5753,9.043
4375,contudo,0,conj,5752,9.041
4376,alegrar,0,verb,5750,9.038
4377,relevante,0,adj,5750,9.038
4378,conteúdo,0,noun,5747,9.033
4379,clone,0,noun,5745,9.030
4380,subterrâneo,0,adj,5745,9.030
4381,lésbico,0,adj,5741,9.024
4382,orientar,0,verb,5741,9.024
4383,aperto,0,noun,5739,9.021
4384,comédia,0,noun,5735,9.014
4385,escalar,0,verb,5732,9.010
4386,herança,0,noun,5732,9.010
4387,assento,0,noun,5728,9.003
4388,duplicar,0,verb,5725,8.999
4389,encontreia,0,noun,5722,8.994
4390,fixar,0,verb,5722,8.994
4391,interferência,0,noun,5722,8.994
4392,antídoto,0,noun,5719,8.989
4393,batedor,0,noun,5715,8.983
4394,homossexual,0,adj,5713,8.980
4395,autógrafo,0,noun,5707,8.970
4396,paizinho,0,noun,5705,8.967
4397,supermercado,0,noun,5705,8.967
4398,reforçar,0,verb,5704,8.966
4399,convincente,0,adj,5698,8.956
4400,excesso,0,noun,5698,8.956
4401,refúgio,0,noun,5697,8.955
4402,influenciar,0,verb,5696,8.953
4403,político,0,adj,5690,8.944
4404,ativado,0,verb,5688,8.940
4405,cogumelo,0,noun,5688,8.940
4406,fofo,0,adj,5687,8.939
4407,destacar,0,verb,5685,8.936
4408,forjar,0,verb,5682,8.931
4409,gaita,0,noun,5682,8.931
4410,pico,0,noun,5680,8.928
4411,ringue,0,noun,5678,8.925
4412,minúsculo,0,adj,5677,8.923
4413,caçada,0,noun,5675,8.920
4414,pequenino,0,noun,5673,8.917
4415,obscuro,0,adj,5665,8.904
4416,culto,0,noun,5662,8.900
4417,prateleira,0,noun,5661,8.898
4418,combinado,0,adj,5660,8.896
4419,química,0,noun,5659,8.895
4420,somar,0,verb,5656,8.890
4421,económico,0,adj,5652,8.884
4422,top,0,noun,5650,8.881
4423,senhoria,0,noun,5649,8.879
4424,santuário,0,noun,5646,8.874
4425,imediato,0,noun,5645,8.873
4426,case,0,noun,5639,8.863
4427,calculo,0,noun,5638,8.862
4428,observador,0,noun,5634,8.856
4429,pipoca,0,noun,5633,8.854
4430,optar,0,verb,5630,8.849
4431,racista,0,adj,5630,8.849
4432,expedição,0,noun,5619,8.832
4433,gabar,0,verb,5619,8.832
4434,pentágono,0,noun,5618,8.830
4435,preferido,0,verb,5616,8.827
4436,agradecimento,0,noun,5614,8.824
4437,masturbar,0,verb,5614,8.824
4438,categoria,0,noun,5613,8.822
4439,comunista,0,adj,5610,8.818
4440,cacifo,0,noun,5607,8.813
4441,basquetebol,0,noun,5603,8.807
4442,assustaste,0,unk,5593,8.791
4443,embaixo,0,adv,5592,8.789
4444,pacto,0,noun,5587,8.782
4445,relato,0,noun,5586,8.780
4446,suborno,0,noun,5585,8.778
4447,feito,0,noun,5584,8.777
4448,sangrento,0,adj,5579,8.769
4449,apoderar,0,verb,5577,8.766
4450,nelas,0,det,5577,8.766
4451,ho,0,noun,5576,8.764
4452,seguidor,0,noun,5574,8.761
4453,finanças,0,noun,5568,8.752
4454,particularmente,0,adv,5566,8.749
4455,fazenda,0,noun,5558,8.736
4456,designar,0,verb,5554,8.730
4457,mayor,0,noun,5554,8.730
4458,perverso,0,adj,5554,8.730
4459,varanda,0,noun,5554,8.730
4460,detonador,0,noun,5550,8.723
4461,conservar,0,verb,5546,8.717
4462,fax,0,noun,5546,8.717
4463,pálido,0,adj,5544,8.714
4464,sussurrar,0,verb,5544,8.714
4465,porteiro,0,noun,5543,8.712
4466,transplante,0,noun,5540,8.708
4467,acostumar,0,verb,5538,8.705
4468,relâmpago,0,noun,5538,8.705
4469,gentileza,0,noun,5536,8.701
4470,velhote,0,adj,5535,8.700
4471,c'um,0,unk,5533,8.697
4472,muitíssimo,0,adv,5533,8.697
4473,investidor,0,noun,5532,8.695
4474,leitor,0,noun,5527,8.687
4475,química,0,adj,5527,8.687
4476,pop,0,noun,5525,8.684
4477,cocktail,0,noun,5516,8.670
4478,caixote,0,noun,5514,8.667
4479,orgulhar,0,verb,5510,8.661
4480,vaso,0,noun,5510,8.661
4481,cavalaria,0,noun,5507,8.656
4482,rival,0,noun,5504,8.651
4483,idêntico,0,adj,5502,8.648
4484,vedação,0,noun,5493,8.634
4485,envolvimento,0,noun,5490,8.629
4486,qualificar,0,verb,5489,8.628
4487,cultivar,0,verb,5487,8.624
4488,filosofia,0,noun,5487,8.624
4489,páscoa,0,noun,5487,8.624
4490,quartel,0,noun,5483,8.618
4491,arbusto,0,noun,5481,8.615
4492,cebola,0,noun,5479,8.612
4493,vasto,0,adj,5479,8.612
4494,invocar,0,verb,5478,8.610
4495,monitorizar,0,verb,5478,8.610
4496,realista,0,adj,5478,8.610
4497,artificial,0,adj,5476,8.607
4498,desiludido,0,adj,5475,8.606
4499,objeção,0,noun,5474,8.604
4500,sun,0,noun,5469,8.596
4501,enigma,0,noun,5466,8.591
4502,metralhadora,0,noun,5466,8.591
4503,antigamente,0,adv,5464,8.588
4504,ora ora,1,mwe,5461,8.584
4505,adoecer,0,verb,5460,8.582
4506,desapontado,0,adj,5459,8.580
4507,peste,0,noun,5455,8.574
4508,carbono,0,noun,5452,8.569
4509,viciado,0,noun,5452,8.569
4510,integridade,0,noun,5449,8.565
4511,corporal,0,adj,5448,8.563
4512,noticiário,0,noun,5448,8.563
4513,entusiasmo,0,noun,5445,8.558
4514,resolvido,0,adj,5441,8.552
4515,ya,0,intj,5441,8.552
4516,coincidir,0,verb,5439,8.549
4517,federação,0,noun,5438,8.547
4518,inspeção,0,noun,5430,8.535
4519,distraído,0,adj,5428,8.532
4520,bruto,0,noun,5423,8.524
4521,necessariamente,0,adv,5422,8.522
4522,altitude,0,noun,5421,8.521
4523,motim,0,noun,5419,8.518
4524,deslizar,0,verb,5417,8.514
4525,elfo,0,noun,5417,8.514
4526,pescador,0,noun,5414,8.510
4527,adolescente,0,adj,5412,8.507
4528,seda,0,noun,5412,8.507
4529,adrenalina,0,noun,5410,8.503
4530,formiga,0,noun,5404,8.494
4531,legião,0,noun,5404,8.494
4532,sexto,0,adj,5404,8.494
4533,serra,0,noun,5401,8.489
4534,confiscar,0,verb,5397,8.483
4535,ralar,0,verb,5396,8.481
4536,rodada,0,noun,5393,8.477
4537,intimidar,0,verb,5391,8.474
4538,morro,0,noun,5383,8.461
4539,escolta,0,noun,5382,8.459
4540,falcão,0,noun,5382,8.459
4541,solidão,0,noun,5381,8.458
4542,triplo,0,adj,5380,8.456
4543,acumular,0,verb,5377,8.452
4544,efetuar,0,verb,5375,8.448
4545,extensão,0,noun,5375,8.448
4546,aleijar,0,verb,5374,8.447
4547,atendar,0,verb,5374,8.447
4548,mona,0,noun,5371,8.442
4549,alemã,0,noun,5369,8.439
4550,vizinha,0,noun,5368,8.437
4551,chumbo,0,noun,5366,8.434
4552,jazz,0,noun,5364,8.431
4553,broche,0,noun,5362,8.428
4554,cristão,0,adj,5362,8.428
4555,complicação,0,noun,5360,8.425
4556,missa,0,noun,5360,8.425
4557,elite,0,noun,5359,8.423
4558,bebes,0,noun,5357,8.420
4559,apunhalar,0,verb,5354,8.415
4560,mamilo,0,noun,5354,8.415
4561,okay,0,noun,5350,8.409
4562,fôlego,0,noun,5348,8.406
4563,realizador,0,noun,5347,8.404
4564,sem-abrigo,0,noun,5347,8.404
4565,presta atenção,1,mwe,5345,8.401
4566,cubo,0,noun,5343,8.398
4567,encanto,0,noun,5343,8.398
4568,man,0,intj,5342,8.397
4569,chutar,0,verb,5341,8.395
4570,decorar,0,verb,5341,8.395
4571,jurisdição,0,noun,5337,8.389
4572,drive,0,noun,5325,8.370
4573,fracassar,0,verb,5325,8.370
4574,borracha,0,noun,5324,8.368
4575,desmoronar,0,verb,5323,8.367
4576,inocência,0,noun,5321,8.364
4577,salvamento,0,noun,5318,8.359
4578,câmbio,0,noun,5317,8.357
4579,embrulhar,0,verb,5317,8.357
4580,percurso,0,noun,5317,8.357
4581,detetor,0,noun,5316,8.356
4582,ancião,0,noun,5315,8.354
4583,improvisar,0,verb,5315,8.354
4584,obrigatório,0,adj,5312,8.349
4585,mastigar,0,verb,5310,8.346
4586,avariado,0,adj,5304,8.337
4587,neutralizar,0,verb,5303,8.335
4588,contabilista,0,noun,5300,8.331
4589,vermelhas,0,noun,5298,8.327
4590,fornecedor,0,noun,5296,8.324
4591,afirmativo,0,adj,5291,8.316
4592,improvável,0,adj,5285,8.307
4593,intervir,0,verb,5285,8.307
4594,anca,0,noun,5280,8.299
4595,perito,0,noun,5278,8.296
4596,aparar,0,verb,5276,8.293
4597,judicial,0,adj,5276,8.293
4598,abordagem,0,noun,5274,8.290
4599,aborto,0,noun,5271,8.285
4600,desesperado,0,adj,5271,8.285
4601,aliviado,0,adj,5268,8.280
4602,válvula,0,noun,5268,8.280
4603,modesto,0,adj,5265,8.276
4604,gata,0,noun,5262,8.271
4605,engatar,0,verb,5261,8.269
4606,invés,0,noun,5257,8.263
4607,pílula,0,noun,5251,8.254
4608,censurar,0,verb,5249,8.250
4609,xixi,0,noun,5248,8.249
4610,bowling,0,noun,5243,8.241
4611,corporação,0,noun,5241,8.238
4612,maldade,0,noun,5240,8.236
4613,consultório,0,noun,5238,8.233
4614,demissão,0,noun,5237,8.232
4615,cessar,0,verb,5235,8.228
4616,recluso,0,noun,5235,8.228
4617,cocó,0,noun,5234,8.227
4618,imundo,0,adj,5232,8.224
4619,duende,0,noun,5230,8.220
4620,orfanato,0,noun,5227,8.216
4621,bluff,0,noun,5224,8.211
4622,remorso,0,noun,5223,8.209
4623,inúmero,0,adj,5222,8.208
4624,ansiedade,0,noun,5218,8.202
4625,lateral,0,adj,5212,8.192
4626,esperma,0,noun,5211,8.191
4627,desobedecer,0,verb,5207,8.184
4628,localizador,0,noun,5206,8.183
4629,perdedor,0,noun,5206,8.183
4630,golo,0,noun,5201,8.175
4631,aplauso,0,noun,5197,8.169
4632,madrugada,0,noun,5197,8.169
4633,aceso,0,adj,5196,8.167
4634,chulo,0,noun,5194,8.164
4635,sentimental,0,adj,5193,8.162
4636,eficiente,0,adj,5191,8.159
4637,desvio,0,noun,5190,8.158
4638,porca,0,noun,5185,8.150
4639,tesoura,0,noun,5184,8.148
4640,bacano,0,intj,5183,8.147
4641,irlandês,0,noun,5182,8.145
4642,currículo,0,noun,5180,8.142
4643,fevereiro,0,noun,5179,8.140
4644,desnecessário,0,adj,5178,8.139
4645,baía,0,noun,5171,8.128
4646,deduzir,0,verb,5170,8.126
4647,lareira,0,noun,5169,8.125
4648,resíduo,0,noun,5168,8.123
4649,greve,0,noun,5159,8.109
4650,legista,0,noun,5158,8.107
4651,esplêndido,0,adj,5156,8.104
4652,grandioso,0,adj,5156,8.104
4653,morfina,0,noun,5156,8.104
4654,condenação,0,noun,5154,8.101
4655,senadora,0,noun,5153,8.099
4656,estaca,0,noun,5146,8.088
4657,suor,0,noun,5146,8.088
4658,lente,0,noun,5142,8.082
4659,noz,0,noun,5139,8.077
4660,muçulmano,0,adj,5136,8.073
4661,recompor,0,verb,5136,8.073
4662,abrigar,0,verb,5133,8.068
4663,marcação,0,noun,5133,8.068
4664,aplicação,0,noun,5126,8.057
4665,elaborar,0,verb,5125,8.055
4666,colchão,0,noun,5123,8.052
4667,escocês,0,noun,5123,8.052
4668,verificação,0,noun,5120,8.048
4669,primária,0,noun,5119,8.046
4670,amoa,0,noun,5118,8.044
4671,dourado,0,noun,5118,8.044
4672,ferver,0,verb,5117,8.043
4673,kung,0,noun,5117,8.043
4674,pera,0,noun,5117,8.043
4675,casco,0,noun,5116,8.041
4676,imunidade,0,noun,5108,8.029
4677,arqueiro,0,noun,5105,8.024
4678,quebra,0,noun,5105,8.024
4679,reparação,0,noun,5104,8.022
4680,espantar,0,verb,5099,8.015
4681,conquista,0,noun,5098,8.013
4682,definição,0,noun,5093,8.005
4683,sesta,0,noun,5091,8.002
4684,restringir,0,adj,5084,7.991
4685,transação,0,noun,5084,7.991
4686,ingrediente,0,noun,5081,7.986
4687,reconsiderar,0,verb,5079,7.983
4688,concorrer,0,verb,5078,7.982
4689,altar,0,noun,5073,7.974
4690,recomendação,0,noun,5073,7.974
4691,chef,0,noun,5070,7.969
4692,patife,0,noun,5070,7.969
4693,honestidade,0,noun,5069,7.967
4694,indefeso,0,adj,5066,7.963
4695,visual,0,noun,5066,7.963
4696,ooh,0,intj,5061,7.955
4697,alcunha,0,noun,5060,7.953
4698,gaiola,0,noun,5059,7.952
4699,consultor,0,noun,5058,7.950
4700,adoção,0,noun,5056,7.947
4701,ponto final,1,mwe,5056,7.947
4702,empregar,0,verb,5053,7.942
4703,massacrar,0,verb,5050,7.938
4704,porão,0,noun,5048,7.934
4705,riso,0,noun,5047,7.933
4706,refugiado,0,noun,5046,7.931
4707,frequentemente,0,adv,5038,7.919
4708,primitivo,0,adj,5038,7.919
4709,endireitar,0,verb,5037,7.917
4710,inchar,0,verb,5032,7.909
4711,deixea,0,unk,5031,7.908
4712,hipoteca,0,noun,5026,7.900
4713,maduro,0,adj,5026,7.900
4714,terramoto,0,noun,5021,7.892
4715,fulano,0,noun,5017,7.886
4716,patente,0,noun,5015,7.883
4717,formal,0,adj,5013,7.879
4718,claque,0,noun,5011,7.876
4719,cobarde,0,adj,5011,7.876
4720,mobília,0,noun,5011,7.876
4721,alienígena,0,noun,5009,7.873
4722,escotilha,0,noun,5007,7.870
4723,aleatório,0,adj,5005,7.867
4724,feriado,0,noun,5005,7.867
4725,húmido,0,adj,5003,7.864
4726,fundador,0,noun,4998,7.856
4727,artilharia,0,noun,4996,7.853
4728,vestida,0,noun,4994,7.850
4729,marijuana,0,noun,4993,7.848
4730,escrito,0,adj,4990,7.843
4731,indicação,0,noun,4990,7.843
4732,criativo,0,adj,4989,7.842
4733,morango,0,noun,4986,7.837
4734,etiqueta,0,noun,4984,7.834
4735,estreia,0,noun,4982,7.831
4736,estabilizar,0,verb,4979,7.826
4737,providenciar,0,verb,4972,7.815
4738,pontaria,0,noun,4971,7.813
4739,sabotar,0,verb,4963,7.801
4740,revelação,0,noun,4958,7.793
4741,farmácia,0,noun,4957,7.791
4742,super-herói,0,noun,4957,7.791
4743,coro,0,noun,4956,7.790
4744,amargo,0,adj,4954,7.787
4745,poeira,0,noun,4951,7.782
4746,urinar,0,verb,4948,7.777
4747,fenómeno,0,noun,4946,7.774
4748,atualizar,0,verb,4944,7.771
4749,lunático,0,noun,4942,7.768
4750,virtude,0,noun,4937,7.760
4751,largo,0,noun,4935,7.757
4752,trégua,0,noun,4930,7.749
4753,atalho,0,noun,4927,7.744
