rank	lemma	is_mwe	pos	raw_freq	freq_per_million
7151	dote	0	noun	2313	3.636
7152	exemplar	0	noun	2310	3.631
7153	toxicológico	0	adj	2310	3.631
7154	encarregado	0	adj	2309	3.629
7155	tolerância	0	noun	2309	3.629
7156	tradutor	0	noun	2309	3.629
7157	geneticamente	0	adv	2306	3.625
7158	ventilador	0	noun	2306	3.625
7159	incitar	0	verb	2305	3.623
7160	contração	0	noun	2304	3.621
7161	guarda-chuva	0	noun	2304	3.621
7162	acudir	0	verb	2303	3.620
7163	súbdito	0	noun	2303	3.620
7164	tossir	0	verb	2303	3.620
7165	concelho	0	noun	2301	3.617
7166	empresarial	0	adj	2301	3.617
7167	presunçoso	0	adj	2301	3.617
7168	rondar	0	verb	2301	3.617
7169	ocorrência	0	noun	2300	3.615
7170	rena	0	noun	2300	3.615
7171	evaporar	0	verb	2299	3.614
7172	ecstasy	0	noun	2298	3.612
7173	empreiteiro	0	noun	2297	3.610
7174	palhaçada	0	noun	2297	3.610
7175	punhado	0	noun	2297	3.610
7176	sobrevivo	0	verb	2297	3.610
7177	bilhões	0	num	2296	3.609
7178	hi	0	intj	2296	3.609
7179	sanguessuga	0	noun	2296	3.609
7180	caviar	0	noun	2294	3.606
7181	luisadom	0	noun	2294	3.606
7182	perspicaz	0	adj	2294	3.606
7183	fazendeiro	0	noun	2293	3.604
7184	colaborador	0	noun	2292	3.603
7185	batizado	0	verb	2291	3.601
7186	deficiência	0	noun	2289	3.598
7187	essencialmente	0	adv	2289	3.598
7188	desertar	0	verb	2288	3.596
7189	estojo	0	noun	2288	3.596
7190	aviação	0	noun	2287	3.595
7191	licor	0	noun	2287	3.595
7192	botar	0	noun	2286	3.593
7193	fiscal	0	adj	2286	3.593
7194	espirrar	0	verb	2285	3.592
7195	desrespeito	0	noun	2284	3.590
7196	charada	0	noun	2283	3.588
7197	esfomear	0	verb	2283	3.588
7198	delegação	0	noun	2282	3.587
7199	sabonete	0	noun	2281	3.585
7200	enxerto	0	noun	2280	3.584
7201	fundamento	0	noun	2280	3.584
7202	prevalecer	0	verb	2280	3.584
7203	empolgado	0	adj	2279	3.582
7204	ileso	0	adj	2279	3.582
7205	aprendiz	0	adj	2276	3.577
7206	ascender	0	verb	2275	3.576
7207	creche	0	noun	2275	3.576
7208	hera	0	noun	2275	3.576
7209	cravar	0	verb	2274	3.574
7210	recrutamento	0	noun	2274	3.574
7211	amora	0	noun	2273	3.573
7212	ceia	0	noun	2273	3.573
7213	desemprego	0	noun	2273	3.573
7214	frita	0	noun	2273	3.573
7215	pretexto	0	noun	2272	3.571
7216	idioma	0	noun	2271	3.570
7217	paralelo	0	noun	2271	3.570
7218	tripulante	0	noun	2271	3.570
7219	intitular	0	verb	2270	3.568
7220	pia	0	noun	2269	3.566
7221	consolar	0	verb	2268	3.565
7222	mamífero	0	noun	2268	3.565
7223	bombear	0	verb	2267	3.563
7224	cativeiro	0	noun	2267	3.563
7225	duração	0	noun	2267	3.563
7226	padaria	0	noun	2267	3.563
7227	pub	0	noun	2266	3.562
7228	ressonar	0	verb	2265	3.560
7229	restos mortais	1	mwe	2265	3.560
7230	largo	0	adj	2264	3.559
7231	empenhar	0	verb	2263	3.557
7232	mastro	0	noun	2262	3.555
7233	focado	0	adj	2261	3.554
7234	vácuo	0	noun	2261	3.554
7235	temporada episódio	1	mwe	2260	3.552
7236	afugentar	0	verb	2259	3.551
7237	diarreia	0	noun	2258	3.549
7238	hetero	0	adj	2258	3.549
7239	prejuízo	0	noun	2256	3.546
7240	subsolo	0	noun	2255	3.544
7241	admiração	0	noun	2254	3.543
7242	surpreendeu	0	unk	2253	3.541
7243	pretendente	0	noun	2252	3.540
7244	sabre	0	noun	2252	3.540
7245	angústia	0	noun	2251	3.538
7246	azeitona	0	noun	2251	3.538
7247	camarim	0	noun	2251	3.538
7248	carinhoso	0	adj	2249	3.535
7249	contaminação	0	noun	2249	3.535
7250	poético	0	adj	2249	3.535
7251	rinoceronte	0	noun	2249	3.535
7252	abandono	0	noun	2248	3.533
7253	lula	0	noun	2248	3.533
7254	des	0	noun	2247	3.532
7255	chuto	0	noun	2243	3.526
7256	pickle	0	noun	2242	3.524
7257	flauta	0	noun	2238	3.518
7258	pureza	0	noun	2237	3.516
7259	digerir	0	verb	2236	3.515
7260	casulo	0	noun	2235	3.513
7261	louro	0	adj	2235	3.513
7262	canalizar	0	verb	2232	3.508
7263	espiral	0	noun	2232	3.508
7264	milagroso	0	adj	2231	3.507
7265	dormente	0	adj	2228	3.502
7266	incerto	0	adj	2227	3.500
7267	merecedor	0	adj	2227	3.500
7268	bexiga	0	noun	2226	3.499
7269	fanático	0	adj	2225	3.497
7270	life	0	noun	2225	3.497
7271	variação	0	noun	2224	3.496
7272	beliche	0	noun	2223	3.494
7273	novela	0	noun	2223	3.494
7274	apanheia	0	noun	2222	3.493
7275	baralhado	0	adj	2222	3.493
7276	cruzado	0	noun	2222	3.493
7277	colombiano	0	adj	2221	3.491
7278	decrescente	0	adj	2221	3.491
7279	incentivar	0	verb	2220	3.489
7280	mon	0	unk	2220	3.489
7281	luxúria	0	noun	2219	3.488
7282	paisana	0	noun	2219	3.488
7283	down	0	unk	2218	3.486
7284	imitador	0	noun	2214	3.480
7285	simplificar	0	verb	2214	3.480
7286	game	0	noun	2213	3.478
7287	aconselhamento	0	noun	2211	3.475
7288	agricultura	0	noun	2211	3.475
7289	rafeiro	0	noun	2211	3.475
7290	trezentos	0	num	2211	3.475
7291	espesso	0	adj	2210	3.474
7292	imobilizar	0	verb	2210	3.474
7293	proclamar	0	verb	2210	3.474
7294	inexplicável	0	adj	2207	3.469
7295	mija	0	noun	2206	3.467
7296	molecular	0	adj	2204	3.464
7297	viua	0	noun	2204	3.464
7298	encontroua	0	noun	2203	3.463
7299	reabastecer	0	verb	2203	3.463
7300	repreender	0	verb	2203	3.463
7301	dinastia	0	noun	2202	3.461
7302	emotivo	0	adj	2201	3.460
7303	mesquita	0	noun	2200	3.458
7304	ditar	0	verb	2199	3.456
7305	indecente	0	adj	2198	3.455
7306	abrea	0	unk	2197	3.453
7307	devagarinho	0	adv	2197	3.453
7308	insolente	0	adj	2197	3.453
7309	matemático	0	adj	2197	3.453
7310	sossego	0	noun	2193	3.447
7311	estacionado	0	adj	2192	3.445
7312	infração	0	noun	2192	3.445
7313	otimista	0	adj	2192	3.445
7314	porno	0	adj	2192	3.445
7315	sopro	0	noun	2192	3.445
7316	repensar	0	verb	2191	3.444
7317	cambada	0	noun	2190	3.442
7318	verter	0	verb	2189	3.441
7319	semáforo	0	noun	2188	3.439
7320	basquete	0	noun	2187	3.438
7321	demolição	0	noun	2187	3.438
7322	flagrante	0	noun	2186	3.436
7323	providência	0	noun	2186	3.436
7324	sogra	0	noun	2186	3.436
7325	camionista	0	noun	2184	3.433
7326	meditar	0	verb	2184	3.433
7327	melão	0	noun	2184	3.433
7328	médium	0	noun	2184	3.433
7329	quota	0	noun	2184	3.433
7330	manualmente	0	adv	2183	3.431
7331	multar	0	verb	2183	3.431
7332	viral	0	adj	2183	3.431
7333	escalada	0	noun	2182	3.430
7334	puré	0	noun	2182	3.430
7335	fóssil	0	noun	2180	3.427
7336	pum	0	noun	2180	3.427
7337	shopping	0	noun	2180	3.427
7338	criativo	0	noun	2179	3.425
7339	entupir	0	verb	2178	3.423
7340	desgraçar	0	verb	2177	3.422
7341	doutoramento	0	noun	2177	3.422
7342	tremendo	0	noun	2176	3.420
7343	embaraçar	0	verb	2175	3.419
7344	lúcido	0	adj	2175	3.419
7345	traumático	0	adj	2174	3.417
7346	desorientado	0	adj	2173	3.416
7347	revolucionário	0	noun	2173	3.416
7348	condizer	0	verb	2172	3.414
7349	fértil	0	adj	2172	3.414
7350	humanitário	0	adj	2172	3.414
7351	dizimar	0	verb	2170	3.411
7352	multibanco	0	adj	2170	3.411
7353	sonar	0	noun	2170	3.411
7354	babysitter	0	noun	2169	3.409
7355	mobilizar	0	verb	2169	3.409
7356	tópico	0	noun	2169	3.409
7357	aspirador	0	noun	2168	3.408
7358	gracinha	0	noun	2167	3.406
7359	peixinho	0	noun	2167	3.406
7360	desmantelar	0	verb	2166	3.405
7361	indemnização	0	noun	2166	3.405
7362	largura	0	noun	2166	3.405
7363	amplo	0	adj	2165	3.403
7364	assediar	0	verb	2165	3.403
7365	miniatura	0	noun	2165	3.403
7366	instantaneamente	0	adv	2164	3.401
7367	bebedeira	0	noun	2163	3.400
7368	piolho	0	noun	2163	3.400
7369	influente	0	adj	2161	3.397
7370	preparo	0	noun	2160	3.395
7371	rebaixar	0	verb	2160	3.395
7372	embrulho	0	noun	2159	3.394
7373	abertamente	0	adv	2158	3.392
7374	inválido	0	adj	2158	3.392
7375	principiante	0	noun	2158	3.392
7376	distribuidor	0	noun	2157	3.390
7377	governante	0	noun	2157	3.390
7378	arguido	0	noun	2156	3.389
7379	ausentar	0	verb	2156	3.389
7380	emboscar	0	verb	2156	3.389
7381	favorável	0	adj	2156	3.389
7382	porção	0	noun	2156	3.389
7383	tailandês	0	adj	2156	3.389
7384	coleccionador	0	noun	2154	3.386
7385	jardim zoológico	1	mwe	2153	3.384
7386	voltinha	0	noun	2153	3.384
7387	delgado	0	adj	2152	3.383
7388	neural	0	adj	2152	3.383
7389	contratempo	0	noun	2151	3.381
7390	coreano	0	adj	2151	3.381
7391	introdução	0	noun	2151	3.381
7392	turbulência	0	noun	2151	3.381
7393	heterossexual	0	adj	2150	3.379
7394	jarro	0	noun	2150	3.379
7395	aprontar	0	verb	2149	3.378
7396	berrar	0	verb	2149	3.378
7397	fiar	0	verb	2149	3.378
7398	trapalhada	0	noun	2149	3.378
7399	carregado	0	adj	2147	3.375
7400	colarinho	0	noun	2147	3.375
7401	tromba	0	noun	2146	3.373
7402	cavidade	0	noun	2145	3.372
7403	escravizar	0	verb	2145	3.372
7404	arrendar	0	verb	2144	3.370
7405	vitorioso	0	adj	2144	3.370
7406	vocal	0	adj	2144	3.370
7407	western	0	noun	2144	3.370
7408	anual	0	adj	2143	3.368
7409	porta-bagagens	0	noun	2143	3.368
7410	barracão	0	noun	2142	3.367
7411	tumulto	0	noun	2142	3.367
7412	descontraído	0	adj	2141	3.365
7413	esgotado	0	adj	2141	3.365
7414	paragem cardíaca	1	mwe	2140	3.364
7415	way	0	noun	2140	3.364
7416	aterrador	0	adj	2139	3.362
7417	papar	0	verb	2139	3.362
7418	roedor	0	noun	2139	3.362
7419	stressar	0	verb	2139	3.362
7420	pregador	0	noun	2138	3.361
7421	publicação	0	noun	2138	3.361
7422	asqueroso	0	adj	2137	3.359
7423	encerrado	0	verb	2137	3.359
7424	pneumonia	0	noun	2137	3.359
7425	registado	0	adj	2137	3.359
7426	concessão	0	noun	2136	3.357
7427	culinária	0	noun	2136	3.357
7428	amigão	0	noun	2134	3.354
7429	impiedoso	0	adj	2134	3.354
7430	almôndega	0	noun	2133	3.353
7431	decomposição	0	noun	2133	3.353
7432	içar	0	verb	2133	3.353
7433	zebra	0	noun	2133	3.353
7434	tirania	0	noun	2132	3.351
7435	habitação	0	noun	2131	3.349
7436	like	0	unk	2131	3.349
7437	comprem	0	noun	2129	3.346
7438	diabete	0	noun	2128	3.345
7439	presságio	0	noun	2128	3.345
7440	qualificação	0	noun	2128	3.345
7441	website	0	noun	2128	3.345
7442	higiene	0	noun	2125	3.340
7443	imaturo	0	adj	2124	3.338
7444	pára-brisas	0	noun	2123	3.337
7445	marechal	0	noun	2122	3.335
7446	precipício	0	noun	2120	3.332
7447	sequestrador	0	noun	2119	3.331
7448	fiável	0	adj	2118	3.329
7449	prover	0	verb	2118	3.329
7450	radiografia	0	noun	2118	3.329
7451	incendiário	0	adj	2117	3.327
7452	cone	0	noun	2116	3.326
7453	evangelho	0	noun	2114	3.323
7454	separamos	0	unk	2114	3.323
7455	borrifar	0	verb	2113	3.321
7456	can	0	noun	2113	3.321
7457	parâmetro	0	noun	2113	3.321
7458	retaliar	0	verb	2112	3.320
7459	voluntariamente	0	adv	2112	3.320
7460	extravagante	0	adj	2111	3.318
7461	nádega	0	noun	2111	3.318
7462	restringir	0	verb	2111	3.318
7463	estímulo	0	noun	2110	3.316
7464	compositor	0	noun	2109	3.315
7465	desvanecer	0	verb	2109	3.315
7466	jornalismo	0	noun	2109	3.315
7467	desimpedir	0	verb	2108	3.313
7468	fuzilar	0	verb	2108	3.313
7469	habitat	0	noun	2107	3.312
7470	hospício	0	noun	2107	3.312
7471	matadouro	0	noun	2107	3.312
7472	obra-prima	0	noun	2107	3.312
7473	destrutivo	0	adj	2106	3.310
7474	distorcer	0	verb	2106	3.310
7475	oui	0	verb	2106	3.310
7476	aflito	0	adj	2105	3.309
7477	cómico	0	adj	2104	3.307
7478	aconchegar	0	verb	2103	3.305
7479	carinha	0	noun	2103	3.305
7480	galão	0	noun	2103	3.305
7481	got	0	noun	2103	3.305
7482	mandamento	0	noun	2103	3.305
7483	mandíbula	0	noun	2103	3.305
7484	recinto	0	noun	2103	3.305
7485	sarcástico	0	adj	2102	3.304
7486	tona	0	noun	2102	3.304
7487	amputar	0	verb	2101	3.302
7488	craniano	0	adj	2101	3.302
7489	reconhecimento facial	1	mwe	2101	3.302
7490	posar	0	verb	2100	3.301
7491	ritmo cardíaco	1	mwe	2100	3.301
7492	germe	0	noun	2099	3.299
7493	projétil	0	noun	2098	3.298
7494	trip	0	noun	2098	3.298
7495	leopardo	0	noun	2097	3.296
7496	purgatório	0	noun	2097	3.296
7497	polvo	0	noun	2096	3.294
7498	demanda	0	noun	2095	3.293
7499	extenso	0	adj	2095	3.293
7500	rótulo	0	noun	2095	3.293
7501	balneário	0	noun	2094	3.291
7502	preferida	0	noun	2094	3.291
7503	carnaval	0	noun	2093	3.290
7504	gafanhoto	0	noun	2093	3.290
7505	ejetar	0	verb	2092	3.288
7506	luminoso	0	adj	2092	3.288
7507	pontual	0	adj	2092	3.288
7508	transpirar	0	verb	2092	3.288
7509	anseio	0	noun	2091	3.287
7510	cortejar	0	verb	2091	3.287
7511	manejar	0	verb	2090	3.285
7512	canhoto	0	adj	2089	3.283
7513	encantado	0	noun	2089	3.283
7514	hot	0	noun	2089	3.283
7515	retroceder	0	verb	2089	3.283
7516	satisfatório	0	adj	2088	3.282
7517	soja	0	noun	2088	3.282
7518	centrar	0	verb	2087	3.280
7519	danificado	0	adj	2087	3.280
7520	mercador	0	noun	2086	3.279
7521	pomba	0	noun	2086	3.279
7522	micro	0	noun	2085	3.277
7523	transtornado	0	adj	2085	3.277
7524	calminha	0	adj	2084	3.276
7525	amavaa	0	unk	2083	3.274
7526	semanal	0	adj	2083	3.274
7527	critério	0	noun	2082	3.272
7528	enfiado	0	adj	2082	3.272
7529	ilustre	0	adj	2082	3.272
7530	cinturão	0	noun	2081	3.271
7531	domar	0	verb	2080	3.269
7532	empatia	0	noun	2080	3.269
7533	maluquice	0	noun	2080	3.269
7534	eclipse	0	noun	2079	3.268
7535	microondas	0	noun	2079	3.268
7536	unica	0	adj	2079	3.268
7537	penhor	0	noun	2078	3.266
7538	compatriota	0	noun	2077	3.265
7539	pingar	0	verb	2077	3.265
7540	rechear	0	verb	2077	3.265
7541	cubano	0	noun	2076	3.263
7542	enfeitiçar	0	verb	2076	3.263
7543	bagunça	0	noun	2075	3.261
7544	enquadrar	0	verb	2075	3.261
7545	paralisia	0	noun	2075	3.261
7546	sigilo	0	noun	2074	3.260
7547	esfrega	0	noun	2073	3.258
7548	exemplar	0	adj	2073	3.258
7549	indígena	0	adj	2073	3.258
7550	blindar	0	verb	2072	3.257
7551	expiatório	0	adj	2072	3.257
7552	mineral	0	noun	2070	3.254
7553	toa	0	noun	2070	3.254
7554	mimo	0	noun	2069	3.252
7555	tombar	0	verb	2069	3.252
7556	íman	0	noun	2069	3.252
7557	dolares	0	noun	2068	3.250
7558	manipulador	0	adj	2068	3.250
7559	matilha	0	noun	2067	3.249
7560	limitação	0	noun	2066	3.247
7561	rifle	0	noun	2066	3.247
7562	bobo	0	adj	2065	3.246
7563	destacamento	0	noun	2065	3.246
7564	gesso	0	noun	2065	3.246
7565	acasalar	0	verb	2064	3.244
7566	lavatório	0	noun	2064	3.244
7567	estilhaço	0	noun	2062	3.241
7568	good	0	noun	2061	3.239
7569	touchdown	0	noun	2061	3.239
7570	tumba	0	noun	2060	3.238
7571	vietnamita	0	adj	2060	3.238
7572	canil	0	noun	2059	3.236
7573	colidir	0	verb	2058	3.235
7574	estaleiro	0	noun	2058	3.235
7575	ribeiro	0	noun	2056	3.232
7576	whiskey	0	noun	2056	3.232
7577	santificar	0	verb	2055	3.230
7578	trator	0	noun	2055	3.230
7579	besteira	0	noun	2053	3.227
7580	empolgante	0	adj	2053	3.227
7581	contagem decrescente	1	mwe	2052	3.225
7582	infelicidade	0	noun	2051	3.224
7583	visualizar	0	verb	2051	3.224
7584	épico	0	adj	2051	3.224
7585	espeto	0	noun	2050	3.222
7586	levantamento	0	noun	2050	3.222
7587	reunido	0	adj	2050	3.222
7588	tranquilizar	0	verb	2049	3.221
7589	alojar	0	verb	2048	3.219
7590	contrabandear	0	verb	2048	3.219
7591	encravar	0	verb	2048	3.219
7592	doninha	0	noun	2047	3.217
7593	hesitação	0	noun	2047	3.217
7594	elenco	0	noun	2046	3.216
7595	molde	0	noun	2046	3.216
7596	refeitório	0	noun	2046	3.216
7597	substituta	0	noun	2046	3.216
7598	liberal	0	adj	2044	3.213
7599	aprendizagem	0	noun	2042	3.210
7600	arrepiante	0	adj	2042	3.210
7601	formato	0	noun	2042	3.210
7602	pauzinho	0	noun	2041	3.208
7603	aneurisma	0	noun	2040	3.206
7604	intrigante	0	adj	2039	3.205
7605	remotamente	0	adv	2039	3.205
7606	adaga	0	noun	2038	3.203
7607	frustrado	0	adj	2038	3.203
7608	suprimir	0	verb	2038	3.203
7609	surpreendentemente	0	adv	2038	3.203
7610	capricho	0	noun	2037	3.202
7611	pseudónimo	0	noun	2037	3.202
7612	adiantamento	0	noun	2036	3.200
7613	fénix	0	noun	2036	3.200
7614	autografar	0	verb	2035	3.199
7615	fodeu	0	verb	2035	3.199
7616	graduação	0	noun	2035	3.199
7617	genro	0	noun	2034	3.197
7618	truz	0	noun	2034	3.197
7619	auto-estima	0	noun	2032	3.194
7620	desajeitado	0	adj	2032	3.194
7621	deu-mo	0	noun	2031	3.192
7622	situar	0	verb	2031	3.192
7623	aquecimento global	1	mwe	2029	3.189
7624	dinâmica	0	noun	2028	3.188
7625	patim	0	noun	2028	3.188
7626	itinerário	0	noun	2027	3.186
7627	just	0	noun	2027	3.186
7628	chacinar	0	verb	2026	3.184
7629	cota	0	noun	2026	3.184
7630	ficção científica	1	mwe	2026	3.184
7631	maternidade	0	noun	2025	3.183
7632	pose	0	noun	2025	3.183
7633	colono	0	noun	2024	3.181
7634	hip-hop	0	noun	2024	3.181
7635	retratar	0	verb	2024	3.181
7636	enzima	0	noun	2023	3.180
7637	ralo	0	noun	2023	3.180
7638	exilar	0	verb	2022	3.178
7639	matastea	0	unk	2022	3.178
7640	trela	0	noun	2022	3.178
7641	abalado	0	adj	2021	3.177
7642	derrotado	0	noun	2021	3.177
7643	ativista	0	noun	2020	3.175
7644	chinelo	0	noun	2020	3.175
7645	arcebispo	0	noun	2019	3.173
7646	decididamente	0	adv	2019	3.173
7647	proeza	0	noun	2019	3.173
7648	sódio	0	noun	2019	3.173
7649	exaltar	0	verb	2018	3.172
7650	modificação	0	noun	2018	3.172
7651	requisito	0	noun	2018	3.172
7652	blusão	0	noun	2017	3.170
7653	lasanha	0	noun	2017	3.170
7654	paranormal	0	noun	2016	3.169
7655	caloria	0	noun	2015	3.167
7656	demente	0	adj	2015	3.167
7657	elmo	0	noun	2015	3.167
7658	aptidão	0	noun	2014	3.166
7659	égua	0	noun	2014	3.166
7660	estéril	0	adj	2012	3.162
7661	finalizar	0	verb	2012	3.162
7662	guaxinim	0	noun	2012	3.162
7663	surfista	0	noun	2012	3.162
7664	triplicar	0	verb	2011	3.161
7665	guru	0	noun	2010	3.159
7666	punheta	0	noun	2010	3.159
7667	apresentador	0	noun	2009	3.158
7668	catastrófico	0	adj	2009	3.158
7669	couve	0	noun	2009	3.158
7670	intimação	0	noun	2009	3.158
7671	mpenaf	0	noun	2009	3.158
7672	chefiar	0	verb	2008	3.156
7673	cachecol	0	noun	2007	3.155
7674	consentir	0	verb	2007	3.155
7675	sobrepor	0	unk	2007	3.155
7676	lingerie	0	noun	2004	3.150
7677	banhar	0	verb	2002	3.147
7678	medíocre	0	adj	2002	3.147
7679	are	0	unk	2001	3.145
7680	bacano	0	noun	2001	3.145
7681	enxofre	0	noun	2001	3.145
7682	cuidados médicos	1	mwe	2000	3.144
7683	morteiro	0	noun	2000	3.144
7684	jazer	0	verb	1999	3.142
7685	polir	0	verb	1999	3.142
7686	barro	0	noun	1998	3.140
7687	polígrafo	0	noun	1997	3.139
7688	aderir	0	verb	1995	3.136
7689	baldar	0	verb	1995	3.136
7690	morno	0	adj	1994	3.134
7691	participante	0	noun	1994	3.134
7692	patinar	0	verb	1994	3.134
7693	intrigar	0	verb	1992	3.131
7694	pendente	0	noun	1992	3.131
7695	digitar	0	verb	1991	3.129
7696	torradeira	0	noun	1991	3.129
7697	drogar	0	verb	1990	3.128
7698	moralidade	0	noun	1990	3.128
7699	verbal	0	adj	1990	3.128
7700	cordelinho	0	noun	1989	3.126
7701	primeiros socorros	1	mwe	1988	3.125
7702	avançado	0	adj	1987	3.123
7703	eficiência	0	noun	1987	3.123
7704	pioneiro	0	noun	1987	3.123
7705	defensivo	0	noun	1986	3.122
7706	velejar	0	verb	1986	3.122
7707	meditação	0	noun	1985	3.120
7708	acessível	0	adj	1984	3.118
7709	colonial	0	adj	1984	3.118
7710	klingon	0	adj	1984	3.118
7711	reformatório	0	noun	1984	3.118
7712	tremar	0	verb	1984	3.118
7713	yoga	0	noun	1984	3.118
7714	broca	0	noun	1983	3.117
7715	barbatana	0	noun	1982	3.115
7716	amarelas	0	noun	1981	3.114
7717	índice	0	noun	1981	3.114
7718	humildade	0	noun	1980	3.112
7719	decreto	0	noun	1979	3.111
7720	consola	0	noun	1978	3.109
7721	êxtase	0	noun	1978	3.109
7722	amadurecer	0	verb	1977	3.107
7723	híbrido	0	adj	1977	3.107
7724	alhada	0	noun	1976	3.106
7725	estrelar	0	verb	1976	3.106
7726	vegetariano	0	noun	1976	3.106
7727	brutalmente	0	adv	1975	3.104
7728	fossa	0	noun	1975	3.104
7729	lona	0	noun	1974	3.103
7730	inquieto	0	adj	1973	3.101
7731	empilhar	0	verb	1972	3.100
7732	suspenso	0	adj	1972	3.100
7733	animação	0	noun	1970	3.096
7734	reta	0	noun	1969	3.095
7735	cataratas	0	noun	1968	3.093
7736	floco	0	noun	1968	3.093
7737	bracelete	0	noun	1967	3.092
7738	infligir	0	verb	1967	3.092
7739	atestar	0	verb	1966	3.090
7740	negociador	0	noun	1966	3.090
7741	abram alas	1	mwe	1964	3.087
7742	clique	0	noun	1964	3.087
7743	industrial	0	noun	1964	3.087
7744	governanta	0	noun	1963	3.085
7745	ipod	0	noun	1963	3.085
7746	remodelar	0	verb	1963	3.085
7747	sutura	0	noun	1963	3.085
7748	bonzinho	0	noun	1962	3.084
7749	trimestre	0	noun	1961	3.082
7750	vocação	0	noun	1960	3.081
7751	plutónio	0	noun	1959	3.079
7752	alheio	0	adj	1958	3.078
7753	candidata	0	noun	1958	3.078
7754	cascata	0	noun	1958	3.078
7755	contribuinte	0	noun	1958	3.078
7756	suculento	0	adj	1958	3.078
7757	esmola	0	noun	1956	3.074
7758	pastilha elástica	1	mwe	1956	3.074
7759	humilhado	0	adj	1954	3.071
7760	involuntário	0	adj	1954	3.071
7761	regente	0	noun	1954	3.071
7762	nono	0	adj	1953	3.070
7763	palito	0	noun	1953	3.070
7764	azeite	0	noun	1952	3.068
7765	inadequado	0	adj	1952	3.068
7766	sórdido	0	adj	1952	3.068
7767	karaoke	0	noun	1951	3.067
7768	prometido	0	adj	1951	3.067
7769	cafetaria	0	noun	1950	3.065
7770	furto	0	noun	1950	3.065
7771	jarra	0	noun	1950	3.065
7772	costa oeste	1	mwe	1949	3.063
7773	teclado	0	noun	1949	3.063
7774	consecutivo	0	adj	1948	3.062
7775	gaivota	0	noun	1948	3.062
7776	atada	0	verb	1947	3.060
7777	embarcação	0	noun	1947	3.060
7778	coroar	0	verb	1946	3.059
7779	aprendiz	0	noun	1945	3.057
7780	despensa	0	noun	1944	3.056
7781	velhice	0	noun	1944	3.056
7782	interação	0	noun	1943	3.054
7783	transfusão	0	noun	1943	3.054
7784	carrego	0	verb	1942	3.052
7785	emendar	0	verb	1942	3.052
7786	reconciliar	0	verb	1942	3.052
7787	ris	0	intj	1941	3.051
7788	enferrujar	0	verb	1940	3.049
7789	sucessor	0	noun	1940	3.049
7790	interrompido	0	verb	1939	3.048
7791	plausível	0	adj	1939	3.048
7792	próspero	0	adj	1939	3.048
7793	sorvete	0	noun	1939	3.048
7794	alinhamento	0	noun	1938	3.046
7795	empenho	0	noun	1938	3.046
7796	empreendimento	0	noun	1937	3.045
7797	jacuzzi	0	noun	1936	3.043
7798	prévio	0	adj	1936	3.043
7799	discursar	0	verb	1935	3.041
7800	troll	0	noun	1935	3.041
7801	hipnotizar	0	verb	1933	3.038
7802	aldrabão	0	noun	1932	3.037
7803	campeã	0	noun	1932	3.037
7804	irresistível	0	adj	1932	3.037
7805	brutalidade	0	noun	1931	3.035
7806	grosso	0	noun	1931	3.035
7807	hospedado	0	adj	1930	3.034
7808	lagoa	0	noun	1930	3.034
7809	chefia	0	noun	1929	3.032
7810	propulsão	0	noun	1929	3.032
7811	baronesa	0	noun	1928	3.030
7812	órfã	0	adj	1928	3.030
7813	encarnar	0	verb	1927	3.029
7814	potencialmente	0	adv	1927	3.029
7815	sentenciar	0	verb	1927	3.029
7816	esgotamento	0	noun	1926	3.027
7817	jeitoso	0	noun	1926	3.027
7818	encenação	0	noun	1925	3.026
7819	meticuloso	0	adj	1925	3.026
7820	originar	0	verb	1925	3.026
7821	traste	0	noun	1925	3.026
7822	extrato	0	noun	1924	3.024
7823	gema	0	noun	1924	3.024
7824	musa	0	noun	1923	3.023
7825	abate	0	noun	1922	3.021
7826	incapacidade	0	noun	1922	3.021
7827	molestar	0	verb	1922	3.021
7828	exercitar	0	verb	1920	3.018
7829	rocket	0	noun	1918	3.015
7830	carnificina	0	noun	1917	3.013
7831	gel	0	noun	1917	3.013
7832	imperdoável	0	adj	1917	3.013
7833	rubi	0	noun	1917	3.013
7834	killer	0	adj	1916	3.012
7835	pinheiro	0	noun	1916	3.012
7836	israelita	0	adj	1915	3.010
7837	tormento	0	noun	1914	3.008
7838	detetada	0	verb	1912	3.005
7839	optimo	0	adj	1912	3.005
7840	obediência	0	noun	1911	3.004
7841	yakuza	0	noun	1911	3.004
7842	substancial	0	adj	1910	3.002
7843	avozinho	0	noun	1909	3.001
7844	filial	0	noun	1909	3.001
7845	loiça	0	noun	1909	3.001
7846	efetivamente	0	adv	1908	2.999
7847	impressora	0	noun	1908	2.999
7848	assistente social	1	mwe	1907	2.997
7849	d'água	0	noun	1907	2.997
7850	fúnebre	0	adj	1907	2.997
7851	chicotear	0	verb	1906	2.996
7852	estreito	0	noun	1903	2.991
7853	gasosa	0	noun	1903	2.991
7854	danar	0	verb	1901	2.988
7855	over	0	unk	1901	2.988
7856	papão	0	noun	1901	2.988
7857	classificação	0	noun	1900	2.986
7858	prodígio	0	noun	1900	2.986
7859	banal	0	adj	1899	2.985
7860	certinho	0	adj	1899	2.985
7861	literário	0	adj	1898	2.983
7862	originalmente	0	adv	1898	2.983
7863	equivalente	0	noun	1896	2.980
7864	validade	0	noun	1896	2.980
