# Lemmas filtered out by the proper-noun/OOV heuristic.
# Sorted desc by raw count -- review to rescue any false positives.
# Truncated to entries with >= 100 occurrences: 18,749 of 251,898. The full list is written next to
# this file as *_full.txt and is not committed.
# count	lemma	cap_ratio	reason
138	bolan	0.991	cap_ratio=0.99, oov
138	bold	0.910	cap_ratio=0.91, oov
138	bopper	1.000	cap_ratio=1.00, oov
138	buttblaster	0.957	cap_ratio=0.96, oov
138	callender	1.000	cap_ratio=1.00, oov
138	canning	1.000	cap_ratio=1.00, oov
138	clermont	1.000	cap_ratio=1.00, oov
138	cob	0.907	cap_ratio=0.91, oov
138	crump	1.000	cap_ratio=1.00, oov
138	eunyoung	1.000	cap_ratio=1.00, oov
138	farren	1.000	cap_ratio=1.00, oov
138	felcher	0.983	cap_ratio=0.98, oov
138	frederik	1.000	cap_ratio=1.00, oov
138	gam	0.912	cap_ratio=0.91, oov
138	glastonbury	1.000	cap_ratio=1.00, oov
138	hartland	1.000	cap_ratio=1.00, oov
138	hayek	0.962	cap_ratio=0.96, oov
138	hillcrest	1.000	cap_ratio=1.00, oov
138	hogsmeade	1.000	cap_ratio=1.00, oov
138	humberto	1.000	cap_ratio=1.00
138	ibbetson	1.000	cap_ratio=1.00, oov
138	ivanova	1.000	cap_ratio=1.00, oov
138	jae	0.889	cap_ratio=0.89, oov
138	jean-françois	1.000	cap_ratio=1.00, oov
138	kahr	1.000	cap_ratio=1.00, oov
138	karlsson	1.000	cap_ratio=1.00, oov
138	karn	1.000	cap_ratio=1.00, oov
138	katyn	1.000	cap_ratio=1.00, oov
138	kinayh	1.000	cap_ratio=1.00, oov
138	lamarr	1.000	cap_ratio=1.00, oov
138	lazarro	1.000	cap_ratio=1.00, oov
138	lussier	1.000	cap_ratio=1.00, oov
138	maxence	1.000	cap_ratio=1.00, oov
138	milou	1.000	cap_ratio=1.00, oov
138	musgrove	1.000	cap_ratio=1.00, oov
138	needle	0.978	cap_ratio=0.98, oov
138	ogareff	1.000	cap_ratio=1.00, oov
138	quil	0.984	cap_ratio=0.98, oov
138	rossetti	1.000	cap_ratio=1.00, oov
138	rouen	1.000	cap_ratio=1.00, oov
138	scrubsteam	0.972	cap_ratio=0.97, oov
138	sharkbait	1.000	cap_ratio=1.00, oov
138	sorça	1.000	cap_ratio=1.00, oov
138	stigman	1.000	cap_ratio=1.00, oov
138	stowell	1.000	cap_ratio=1.00, oov
138	talbott	1.000	cap_ratio=1.00, oov
138	thadeous	1.000	cap_ratio=1.00, oov
138	tiaguh	1.000	cap_ratio=1.00, oov
138	tibbett	1.000	cap_ratio=1.00, oov
138	vw	1.000	cap_ratio=1.00
138	watari	1.000	cap_ratio=1.00, oov
138	weatherly	1.000	cap_ratio=1.00, oov
137	afrodita	1.000	cap_ratio=1.00
137	albertson	1.000	cap_ratio=1.00, oov
137	ambush	0.992	cap_ratio=0.99, oov
137	attius	1.000	cap_ratio=1.00, oov
137	bateau	0.947	cap_ratio=0.95, oov
137	breed	0.962	cap_ratio=0.96, oov
137	brokaw	1.000	cap_ratio=1.00, oov
137	brow	0.905	cap_ratio=0.91, oov
137	campeggio	1.000	cap_ratio=1.00, oov
137	chichester	1.000	cap_ratio=1.00, oov
137	covent	1.000	cap_ratio=1.00, oov
137	daft	0.985	cap_ratio=0.98, oov
137	delacour	1.000	cap_ratio=1.00, oov
137	digicorp	1.000	cap_ratio=1.00, oov
137	dipper	1.000	cap_ratio=1.00, oov
137	dole	0.977	cap_ratio=0.98, oov
137	doni	1.000	cap_ratio=1.00, oov
137	dookan	1.000	cap_ratio=1.00, oov
137	eckhardt	1.000	cap_ratio=1.00, oov
137	emelia	1.000	cap_ratio=1.00, oov
137	euron	1.000	cap_ratio=1.00, oov
137	freetown	1.000	cap_ratio=1.00, oov
137	garthe	1.000	cap_ratio=1.00, oov
137	geddes	1.000	cap_ratio=1.00, oov
137	gregori	1.000	cap_ratio=1.00, oov
137	hazelton	0.990	cap_ratio=0.99, oov
137	iain	1.000	cap_ratio=1.00, oov
137	jamarcus	1.000	cap_ratio=1.00, oov
137	joost	0.969	cap_ratio=0.97, oov
137	jory	1.000	cap_ratio=1.00, oov
137	kestrel	1.000	cap_ratio=1.00, oov
137	korey	1.000	cap_ratio=1.00, oov
137	kreutz	1.000	cap_ratio=1.00, oov
137	kurtzweil	1.000	cap_ratio=1.00, oov
137	lakota	0.993	cap_ratio=0.99, oov
137	lansdale	1.000	cap_ratio=1.00, oov
137	lavin	1.000	cap_ratio=1.00, oov
137	lentulus	1.000	cap_ratio=1.00, oov
137	liebgott	1.000	cap_ratio=1.00, oov
137	loni	1.000	cap_ratio=1.00, oov
137	lowan	1.000	cap_ratio=1.00, oov
137	magnuson	1.000	cap_ratio=1.00, oov
137	northampton	1.000	cap_ratio=1.00, oov
137	outis	1.000	cap_ratio=1.00, oov
137	overkill	0.992	cap_ratio=0.99, oov
137	pahrump	1.000	cap_ratio=1.00, oov
137	pansy	0.916	cap_ratio=0.92, oov
137	partiz	0.993	cap_ratio=0.99, oov
137	pawan	1.000	cap_ratio=1.00, oov
137	peyser	1.000	cap_ratio=1.00, oov
137	piller	0.993	cap_ratio=0.99, oov
137	rafik	1.000	cap_ratio=1.00, oov
137	raspail	1.000	cap_ratio=1.00, oov
137	rce	0.993	cap_ratio=0.99, oov
137	rhade	1.000	cap_ratio=1.00, oov
137	rockingham	1.000	cap_ratio=1.00, oov
137	saulo	0.967	cap_ratio=0.97, oov
137	schweikart	1.000	cap_ratio=1.00, oov
137	scruggs	1.000	cap_ratio=1.00, oov
137	sever	1.000	cap_ratio=1.00
137	shruti	1.000	cap_ratio=1.00, oov
137	sikander	1.000	cap_ratio=1.00, oov
137	siro	0.976	cap_ratio=0.98, oov
137	skerritt	1.000	cap_ratio=1.00, oov
137	solarz	1.000	cap_ratio=1.00, oov
137	spetsnaz	1.000	cap_ratio=1.00, oov
137	stanislas	1.000	cap_ratio=1.00, oov
137	submakers	0.956	cap_ratio=0.96, oov
137	sutcliffe	1.000	cap_ratio=1.00, oov
137	swifty	1.000	cap_ratio=1.00, oov
137	talbert	1.000	cap_ratio=1.00, oov
137	thruster	0.964	cap_ratio=0.96, oov
137	thurber	1.000	cap_ratio=1.00, oov
137	tilde	1.000	cap_ratio=1.00, oov
137	tottenham	1.000	cap_ratio=1.00, oov
137	truelove	1.000	cap_ratio=1.00, oov
137	tsahik	1.000	cap_ratio=1.00, oov
137	tuhon	1.000	cap_ratio=1.00, oov
137	unix	0.962	cap_ratio=0.96
137	varinia	1.000	cap_ratio=1.00, oov
137	vicent	1.000	cap_ratio=1.00, oov
137	vizsla	0.987	cap_ratio=0.99, oov
137	wook	0.991	cap_ratio=0.99, oov
137	x-box	1.000	cap_ratio=1.00, oov
137	yitanes	1.000	cap_ratio=1.00, oov
136	antenna	1.000	cap_ratio=1.00, oov
136	ashleigh	1.000	cap_ratio=1.00, oov
136	b-rad	1.000	cap_ratio=1.00, oov
136	bainsley	1.000	cap_ratio=1.00, oov
136	bannock	1.000	cap_ratio=1.00, oov
136	beansie	1.000	cap_ratio=1.00, oov
136	billabong	0.932	cap_ratio=0.93, oov
136	bock	0.970	cap_ratio=0.97, oov
136	bremmer	1.000	cap_ratio=1.00, oov
136	bridgit	1.000	cap_ratio=1.00, oov
136	cadfael	1.000	cap_ratio=1.00, oov
136	calvino	0.978	cap_ratio=0.98
136	campion	1.000	cap_ratio=1.00, oov
136	carrot	1.000	cap_ratio=1.00, oov
136	concetta	1.000	cap_ratio=1.00, oov
136	corporate	0.886	cap_ratio=0.89, oov
136	doncaster	1.000	cap_ratio=1.00, oov
136	drey	1.000	cap_ratio=1.00, oov
136	dsr	1.000	cap_ratio=1.00, oov
136	enik	1.000	cap_ratio=1.00, oov
136	eritreia	1.000	cap_ratio=1.00
136	fabrizia	1.000	cap_ratio=1.00, oov
136	falstaff	1.000	cap_ratio=1.00, oov
136	feld	0.984	cap_ratio=0.98, oov
136	fermina	1.000	cap_ratio=1.00, oov
136	fey	0.977	cap_ratio=0.98, oov
136	fisa	1.000	cap_ratio=1.00, oov
136	gallian	1.000	cap_ratio=1.00, oov
136	garces	1.000	cap_ratio=1.00, oov
136	gomie	1.000	cap_ratio=1.00, oov
136	goolaj	1.000	cap_ratio=1.00, oov
136	grosvenor	1.000	cap_ratio=1.00, oov
136	hirogen	0.924	cap_ratio=0.92, oov
136	hitchin	1.000	cap_ratio=1.00, oov
136	hunsacker	1.000	cap_ratio=1.00, oov
136	ikuko	1.000	cap_ratio=1.00, oov
136	indogene	1.000	cap_ratio=1.00, oov
136	janina	1.000	cap_ratio=1.00, oov
136	justino	1.000	cap_ratio=1.00
136	kenickie	1.000	cap_ratio=1.00, oov
136	korsak	1.000	cap_ratio=1.00, oov
136	kurtzman	1.000	cap_ratio=1.00, oov
136	lacrimoso	0.897	cap_ratio=0.90
136	locker	0.960	cap_ratio=0.96, oov
136	loraine	1.000	cap_ratio=1.00, oov
136	luminara	1.000	cap_ratio=1.00, oov
136	lyanna	1.000	cap_ratio=1.00, oov
136	lyric	0.977	cap_ratio=0.98, oov
136	macray	1.000	cap_ratio=1.00, oov
136	mado	0.911	cap_ratio=0.91, oov
136	makris	1.000	cap_ratio=1.00, oov
136	maltazard	0.954	cap_ratio=0.95, oov
136	manolito	1.000	cap_ratio=1.00, oov
136	marburg	1.000	cap_ratio=1.00, oov
136	mckeavy	1.000	cap_ratio=1.00, oov
136	middlesex	1.000	cap_ratio=1.00, oov
136	mirabelle	1.000	cap_ratio=1.00, oov
136	molinari	1.000	cap_ratio=1.00, oov
136	mortensen	1.000	cap_ratio=1.00, oov
136	mouss	1.000	cap_ratio=1.00, oov
136	naacp	1.000	cap_ratio=1.00, oov
136	nakamoto	1.000	cap_ratio=1.00, oov
136	neeta	0.975	cap_ratio=0.97, oov
136	nerissa	1.000	cap_ratio=1.00, oov
136	nicholai	1.000	cap_ratio=1.00, oov
136	nightcrawler	1.000	cap_ratio=1.00, oov
136	nool	1.000	cap_ratio=1.00, oov
136	norwich	1.000	cap_ratio=1.00, oov
136	oakwood	1.000	cap_ratio=1.00, oov
136	octonal	1.000	cap_ratio=1.00, oov
136	odious	1.000	cap_ratio=1.00, oov
136	olenna	1.000	cap_ratio=1.00, oov
136	ottavio	1.000	cap_ratio=1.00, oov
136	pippen	1.000	cap_ratio=1.00, oov
136	poley	1.000	cap_ratio=1.00, oov
136	produce	1.000	cap_ratio=1.00, oov
136	radcliff	1.000	cap_ratio=1.00, oov
136	rfid	0.977	cap_ratio=0.98, oov
136	rimpac	1.000	cap_ratio=1.00, oov
136	rockville	1.000	cap_ratio=1.00, oov
136	rumancek	1.000	cap_ratio=1.00, oov
136	seb	1.000	cap_ratio=1.00, oov
136	seton	1.000	cap_ratio=1.00, oov
136	silverhöjd	1.000	cap_ratio=1.00, oov
136	spo	1.000	cap_ratio=1.00, oov
136	teenie	1.000	cap_ratio=1.00, oov
136	tempest	1.000	cap_ratio=1.00, oov
136	tept	1.000	cap_ratio=1.00, oov
136	théodred	1.000	cap_ratio=1.00, oov
136	tibre	0.993	cap_ratio=0.99
136	tiggy	1.000	cap_ratio=1.00, oov
136	tula	1.000	cap_ratio=1.00, oov
136	vannacutt	1.000	cap_ratio=1.00, oov
136	vincennes	1.000	cap_ratio=1.00, oov
136	wass	1.000	cap_ratio=1.00, oov
136	wenger	1.000	cap_ratio=1.00, oov
136	yousaf	1.000	cap_ratio=1.00, oov
136	zavulon	1.000	cap_ratio=1.00, oov
135	afganistão	1.000	cap_ratio=1.00, oov
135	aladar	1.000	cap_ratio=1.00, oov
135	aliyah	0.967	cap_ratio=0.97, oov
135	amon-ra	1.000	cap_ratio=1.00, oov
135	antía	1.000	cap_ratio=1.00, oov
135	augsburg	1.000	cap_ratio=1.00, oov
135	bafford	1.000	cap_ratio=1.00, oov
135	benadryl	0.948	cap_ratio=0.95, oov
135	bm	0.933	cap_ratio=0.93, oov
135	bunderslaw	1.000	cap_ratio=1.00, oov
135	burtie	1.000	cap_ratio=1.00, oov
135	calisto	1.000	cap_ratio=1.00
135	cavil	1.000	cap_ratio=1.00, oov
135	clady	1.000	cap_ratio=1.00, oov
135	claes	1.000	cap_ratio=1.00, oov
135	cpt	0.962	cap_ratio=0.96, oov
135	craft	0.937	cap_ratio=0.94, oov
135	crohn	1.000	cap_ratio=1.00, oov
135	crophopper	1.000	cap_ratio=1.00, oov
135	darnley	1.000	cap_ratio=1.00, oov
135	dontos	1.000	cap_ratio=1.00, oov
135	dupre	1.000	cap_ratio=1.00, oov
135	eid	1.000	cap_ratio=1.00, oov
135	einstein-rosen	1.000	cap_ratio=1.00, oov
135	eslovénia	1.000	cap_ratio=1.00
135	fansub	1.000	cap_ratio=1.00, oov
135	feather	0.898	cap_ratio=0.90, oov
135	feisal	1.000	cap_ratio=1.00, oov
135	gauthier	1.000	cap_ratio=1.00, oov
135	geppetto	0.982	cap_ratio=0.98, oov
135	goodchild	1.000	cap_ratio=1.00, oov
135	hapsburg	1.000	cap_ratio=1.00, oov
135	holm	1.000	cap_ratio=1.00, oov
135	image	0.919	cap_ratio=0.92, oov
135	katanga	1.000	cap_ratio=1.00, oov
135	kingsleigh	1.000	cap_ratio=1.00, oov
135	koh	0.991	cap_ratio=0.99, oov
135	lainie	1.000	cap_ratio=1.00, oov
135	letta	1.000	cap_ratio=1.00, oov
135	lightfoot	0.983	cap_ratio=0.98, oov
135	lite	0.940	cap_ratio=0.94, oov
135	mandinka	1.000	cap_ratio=1.00, oov
135	matsuda	1.000	cap_ratio=1.00, oov
135	mchugh	1.000	cap_ratio=1.00, oov
135	mitt	0.966	cap_ratio=0.97, oov
135	moussa	1.000	cap_ratio=1.00, oov
135	nantz	1.000	cap_ratio=1.00, oov
135	newell	1.000	cap_ratio=1.00, oov
135	nightline	0.992	cap_ratio=0.99, oov
135	nini	0.989	cap_ratio=0.99
135	nomak	1.000	cap_ratio=1.00, oov
135	nordstrom	1.000	cap_ratio=1.00, oov
135	osmund	1.000	cap_ratio=1.00, oov
135	piter	1.000	cap_ratio=1.00, oov
135	plun-darr	1.000	cap_ratio=1.00, oov
135	pratap	1.000	cap_ratio=1.00, oov
135	pátroclo	1.000	cap_ratio=1.00, oov
135	reuters	1.000	cap_ratio=1.00, oov
135	rostova	1.000	cap_ratio=1.00, oov
135	rusick	1.000	cap_ratio=1.00, oov
135	sancorp	1.000	cap_ratio=1.00, oov
135	secord	1.000	cap_ratio=1.00, oov
135	sohrab	1.000	cap_ratio=1.00, oov
135	strangways	1.000	cap_ratio=1.00, oov
135	taejo	1.000	cap_ratio=1.00, oov
135	texaco	1.000	cap_ratio=1.00, oov
135	toshio	0.986	cap_ratio=0.99, oov
135	tsing	1.000	cap_ratio=1.00, oov
135	tsui	0.957	cap_ratio=0.96, oov
135	tudeski	1.000	cap_ratio=1.00, oov
135	typhoon	0.985	cap_ratio=0.98, oov
135	ulm	1.000	cap_ratio=1.00, oov
135	vitoli	1.000	cap_ratio=1.00, oov
135	webrip	1.000	cap_ratio=1.00, oov
135	wrath	0.989	cap_ratio=0.99, oov
135	yar	1.000	cap_ratio=1.00, oov
135	young-shin	1.000	cap_ratio=1.00, oov
135	zefram	1.000	cap_ratio=1.00, oov
135	zuma	1.000	cap_ratio=1.00, oov
134	abrasax	1.000	cap_ratio=1.00, oov
134	albinius	1.000	cap_ratio=1.00, oov
134	aulus	1.000	cap_ratio=1.00, oov
134	baily	1.000	cap_ratio=1.00, oov
134	baltus	1.000	cap_ratio=1.00, oov
134	bauerschwein	0.965	cap_ratio=0.97, oov
134	beane	1.000	cap_ratio=1.00, oov
134	benetti	1.000	cap_ratio=1.00, oov
134	blob	0.892	cap_ratio=0.89, oov
134	braverman	1.000	cap_ratio=1.00, oov
134	breena	1.000	cap_ratio=1.00, oov
134	cavaldi	1.000	cap_ratio=1.00, oov
134	cay	0.933	cap_ratio=0.93, oov
134	champlain	1.000	cap_ratio=1.00, oov
134	chappell	1.000	cap_ratio=1.00, oov
134	charing	1.000	cap_ratio=1.00, oov
134	clavo	0.981	cap_ratio=0.98, oov
134	cley	1.000	cap_ratio=1.00, oov
134	coffin	0.941	cap_ratio=0.94, oov
134	colosimo	1.000	cap_ratio=1.00, oov
134	copley	1.000	cap_ratio=1.00, oov
134	datsun	1.000	cap_ratio=1.00, oov
134	day-day	1.000	cap_ratio=1.00, oov
134	diggler	1.000	cap_ratio=1.00, oov
134	dss	0.991	cap_ratio=0.99, oov
134	dsts	1.000	cap_ratio=1.00, oov
134	dunhill	1.000	cap_ratio=1.00, oov
134	eddington	1.000	cap_ratio=1.00, oov
134	fangorn	1.000	cap_ratio=1.00, oov
134	farell	1.000	cap_ratio=1.00, oov
134	froggy	0.972	cap_ratio=0.97, oov
134	funboy	1.000	cap_ratio=1.00, oov
134	gautam	1.000	cap_ratio=1.00, oov
134	goodyear	1.000	cap_ratio=1.00, oov
134	grasshopper	0.906	cap_ratio=0.91, oov
134	graydon	1.000	cap_ratio=1.00, oov
134	haleh	1.000	cap_ratio=1.00, oov
134	haydon	1.000	cap_ratio=1.00, oov
134	heidegger	1.000	cap_ratio=1.00
134	henslowe	1.000	cap_ratio=1.00, oov
134	higuchi	1.000	cap_ratio=1.00, oov
134	hiroxima	1.000	cap_ratio=1.00
134	ilia	0.945	cap_ratio=0.95, oov
134	isc	0.991	cap_ratio=0.99, oov
134	issus	1.000	cap_ratio=1.00, oov
134	jesper	1.000	cap_ratio=1.00, oov
134	kaufmann	1.000	cap_ratio=1.00, oov
134	lavender	0.955	cap_ratio=0.95, oov
134	ledo	0.887	cap_ratio=0.89
134	legion	0.989	cap_ratio=0.99, oov
134	lick	0.910	cap_ratio=0.91, oov
134	lomu	1.000	cap_ratio=1.00, oov
134	loring	1.000	cap_ratio=1.00, oov
134	lott	1.000	cap_ratio=1.00, oov
134	mapleton	1.000	cap_ratio=1.00, oov
134	mido	0.950	cap_ratio=0.95, oov
134	millican	1.000	cap_ratio=1.00, oov
134	nemetes	0.984	cap_ratio=0.98, oov
134	nob	0.897	cap_ratio=0.90, oov
134	oxfordshire	1.000	cap_ratio=1.00, oov
134	parménio	1.000	cap_ratio=1.00, oov
134	pazuzu	0.957	cap_ratio=0.96, oov
134	pema	0.988	cap_ratio=0.99, oov
134	peppe	1.000	cap_ratio=1.00, oov
134	pintero	1.000	cap_ratio=1.00, oov
134	pivert	0.955	cap_ratio=0.95, oov
134	pollos	0.992	cap_ratio=0.99, oov
134	puri	0.898	cap_ratio=0.90, oov
134	ratan	1.000	cap_ratio=1.00, oov
134	resurrection	0.951	cap_ratio=0.95, oov
134	rolland	1.000	cap_ratio=1.00, oov
134	rutger	1.000	cap_ratio=1.00, oov
134	scion	1.000	cap_ratio=1.00, oov
134	shania	1.000	cap_ratio=1.00, oov
134	si-mok	1.000	cap_ratio=1.00, oov
134	slevin	1.000	cap_ratio=1.00, oov
134	tellis	1.000	cap_ratio=1.00, oov
134	tenar	0.908	cap_ratio=0.91, oov
134	tibet	1.000	cap_ratio=1.00, oov
134	timberwolves	0.983	cap_ratio=0.98, oov
134	trelawney	1.000	cap_ratio=1.00, oov
134	utica	1.000	cap_ratio=1.00, oov
134	valerii	1.000	cap_ratio=1.00, oov
134	viserys	1.000	cap_ratio=1.00, oov
134	vostrikov	1.000	cap_ratio=1.00, oov
134	warbucks	1.000	cap_ratio=1.00, oov
134	woodbridge	1.000	cap_ratio=1.00, oov
134	xstream	1.000	cap_ratio=1.00, oov
134	zulay	1.000	cap_ratio=1.00, oov
133	ania	1.000	cap_ratio=1.00, oov
133	anoke	1.000	cap_ratio=1.00, oov
133	anslinger	1.000	cap_ratio=1.00, oov
133	ashok	1.000	cap_ratio=1.00, oov
133	aydindril	1.000	cap_ratio=1.00, oov
133	bal	0.850	cap_ratio=0.85, oov
133	bertier	1.000	cap_ratio=1.00, oov
133	bodi	0.908	cap_ratio=0.91, oov
133	boko	1.000	cap_ratio=1.00, oov
133	brauer	1.000	cap_ratio=1.00, oov
133	brawley	1.000	cap_ratio=1.00, oov
133	bread	0.886	cap_ratio=0.89, oov
133	brower	1.000	cap_ratio=1.00, oov
133	budderball	1.000	cap_ratio=1.00, oov
133	bullit	1.000	cap_ratio=1.00, oov
133	bunkie	1.000	cap_ratio=1.00, oov
133	busch	1.000	cap_ratio=1.00, oov
133	caen	1.000	cap_ratio=1.00, oov
133	cahit	1.000	cap_ratio=1.00, oov
133	carty	1.000	cap_ratio=1.00, oov
133	cca	1.000	cap_ratio=1.00, oov
133	clairmont	1.000	cap_ratio=1.00, oov
133	clavin	1.000	cap_ratio=1.00, oov
133	coley	1.000	cap_ratio=1.00, oov
133	cotard	0.985	cap_ratio=0.98, oov
133	ddg	1.000	cap_ratio=1.00, oov
133	delatour	1.000	cap_ratio=1.00, oov
133	desalvo	1.000	cap_ratio=1.00, oov
133	dolokhov	1.000	cap_ratio=1.00, oov
133	dube	1.000	cap_ratio=1.00, oov
133	elmore	1.000	cap_ratio=1.00, oov
133	epo	0.991	cap_ratio=0.99, oov
133	ern	0.991	cap_ratio=0.99, oov
133	farouk	1.000	cap_ratio=1.00, oov
133	forsyte	1.000	cap_ratio=1.00, oov
133	g-man	1.000	cap_ratio=1.00, oov
133	gabão	0.944	cap_ratio=0.94
133	gaff	0.983	cap_ratio=0.98, oov
133	gammell	1.000	cap_ratio=1.00, oov
133	gascoigne	1.000	cap_ratio=1.00, oov
133	gibby	1.000	cap_ratio=1.00, oov
133	gladwell	1.000	cap_ratio=1.00, oov
133	goldilocks	1.000	cap_ratio=1.00, oov
133	golightly	1.000	cap_ratio=1.00, oov
133	gsa	1.000	cap_ratio=1.00, oov
133	guangzhou	1.000	cap_ratio=1.00, oov
133	gundabad	1.000	cap_ratio=1.00, oov
133	guthrum	1.000	cap_ratio=1.00, oov
133	gólgota	0.976	cap_ratio=0.98, oov
133	halbridge	1.000	cap_ratio=1.00, oov
133	hary	1.000	cap_ratio=1.00, oov
133	hatchet	0.910	cap_ratio=0.91, oov
133	herot	1.000	cap_ratio=1.00, oov
133	hilbert	1.000	cap_ratio=1.00
133	imelda	1.000	cap_ratio=1.00, oov
133	kakashi	1.000	cap_ratio=1.00, oov
133	kanaan	1.000	cap_ratio=1.00, oov
133	karenin	1.000	cap_ratio=1.00, oov
133	kinky	0.949	cap_ratio=0.95, oov
133	korn	0.961	cap_ratio=0.96, oov
133	krazy	0.989	cap_ratio=0.99, oov
133	lorrie	1.000	cap_ratio=1.00, oov
133	ltf	1.000	cap_ratio=1.00, oov
133	marble	1.000	cap_ratio=1.00, oov
133	marron	0.868	cap_ratio=0.87, oov
133	merch	0.960	cap_ratio=0.96, oov
133	montecchio	1.000	cap_ratio=1.00, oov
133	monticello	1.000	cap_ratio=1.00, oov
133	myks	1.000	cap_ratio=1.00, oov
133	namek	0.984	cap_ratio=0.98, oov
133	ney	0.974	cap_ratio=0.97, oov
133	olimpia	1.000	cap_ratio=1.00, oov
133	palladium	0.992	cap_ratio=0.99, oov
133	petter	1.000	cap_ratio=1.00, oov
133	pringle	0.964	cap_ratio=0.96, oov
133	q-ball	1.000	cap_ratio=1.00, oov
133	rizzi	1.000	cap_ratio=1.00, oov
133	schulz	1.000	cap_ratio=1.00, oov
133	selah	0.981	cap_ratio=0.98, oov
133	severn	1.000	cap_ratio=1.00, oov
133	sexton	1.000	cap_ratio=1.00, oov
133	smeath	1.000	cap_ratio=1.00, oov
133	solverson	1.000	cap_ratio=1.00, oov
133	squirt	0.924	cap_ratio=0.92, oov
133	stenz	1.000	cap_ratio=1.00, oov
133	szalinski	1.000	cap_ratio=1.00, oov
133	tamir	1.000	cap_ratio=1.00, oov
133	timex	1.000	cap_ratio=1.00, oov
133	tisha	1.000	cap_ratio=1.00, oov
133	trelane	1.000	cap_ratio=1.00, oov
133	trident	1.000	cap_ratio=1.00, oov
133	vesubius	1.000	cap_ratio=1.00, oov
133	vulture	0.991	cap_ratio=0.99, oov
133	wagenbach	1.000	cap_ratio=1.00, oov
133	wharf	0.969	cap_ratio=0.97, oov
133	ygritte	1.000	cap_ratio=1.00, oov
133	zima	0.952	cap_ratio=0.95, oov
132	apone	1.000	cap_ratio=1.00, oov
132	arash	1.000	cap_ratio=1.00, oov
132	athens	1.000	cap_ratio=1.00, oov
132	bellerophon	1.000	cap_ratio=1.00, oov
132	bensonhurst	1.000	cap_ratio=1.00, oov
132	blackway	1.000	cap_ratio=1.00, oov
132	bomani	1.000	cap_ratio=1.00, oov
132	borz	1.000	cap_ratio=1.00, oov
132	dieppe	1.000	cap_ratio=1.00, oov
132	ebert	1.000	cap_ratio=1.00, oov
132	eguchi	1.000	cap_ratio=1.00, oov
132	ellwood	1.000	cap_ratio=1.00, oov
132	envy	0.989	cap_ratio=0.99, oov
132	euler	0.944	cap_ratio=0.94
132	fahed	1.000	cap_ratio=1.00, oov
132	frizzy	1.000	cap_ratio=1.00, oov
132	glanton	1.000	cap_ratio=1.00, oov
132	gorev	1.000	cap_ratio=1.00, oov
132	hemmings	1.000	cap_ratio=1.00, oov
132	hilliard	1.000	cap_ratio=1.00, oov
132	illyrio	1.000	cap_ratio=1.00, oov
132	jasira	1.000	cap_ratio=1.00, oov
132	jetta	1.000	cap_ratio=1.00, oov
132	jodl	1.000	cap_ratio=1.00, oov
132	kaczynski	1.000	cap_ratio=1.00, oov
132	keefer	1.000	cap_ratio=1.00, oov
132	lela	1.000	cap_ratio=1.00, oov
132	leoch	1.000	cap_ratio=1.00, oov
132	leppenraub	1.000	cap_ratio=1.00, oov
132	luiza	1.000	cap_ratio=1.00, oov
132	mcclellan	1.000	cap_ratio=1.00, oov
132	meliorn	1.000	cap_ratio=1.00, oov
132	mertz	1.000	cap_ratio=1.00, oov
132	missile	0.944	cap_ratio=0.94, oov
132	moburg	1.000	cap_ratio=1.00, oov
132	morgause	1.000	cap_ratio=1.00, oov
132	mountbatten	1.000	cap_ratio=1.00, oov
132	nidal	1.000	cap_ratio=1.00, oov
132	openshaw	1.000	cap_ratio=1.00, oov
132	orbison	1.000	cap_ratio=1.00, oov
132	ott	1.000	cap_ratio=1.00, oov
132	palmyra	1.000	cap_ratio=1.00, oov
132	piggly	0.984	cap_ratio=0.98, oov
132	pokey	0.943	cap_ratio=0.94, oov
132	prism	0.992	cap_ratio=0.99, oov
132	quarles	1.000	cap_ratio=1.00, oov
132	ratcher	1.000	cap_ratio=1.00, oov
132	raynaud	1.000	cap_ratio=1.00, oov
132	restarick	1.000	cap_ratio=1.00, oov
132	rosner	1.000	cap_ratio=1.00, oov
132	russoti	1.000	cap_ratio=1.00, oov
132	rycart	1.000	cap_ratio=1.00, oov
132	sankara	1.000	cap_ratio=1.00, oov
132	sarcone	1.000	cap_ratio=1.00, oov
132	schuster	1.000	cap_ratio=1.00, oov
132	shinjuku	1.000	cap_ratio=1.00, oov
132	sifo-dyas	1.000	cap_ratio=1.00, oov
132	sigurbjörn	1.000	cap_ratio=1.00, oov
132	sneed	1.000	cap_ratio=1.00, oov
132	sns	0.984	cap_ratio=0.98
132	sok	1.000	cap_ratio=1.00, oov
132	spiderwick	1.000	cap_ratio=1.00, oov
132	stiller	1.000	cap_ratio=1.00, oov
132	sweetzer	1.000	cap_ratio=1.00, oov
132	tatia	1.000	cap_ratio=1.00, oov
132	tier	0.947	cap_ratio=0.95, oov
132	triskelion	0.900	cap_ratio=0.90, oov
132	tritak	1.000	cap_ratio=1.00, oov
132	valíria	1.000	cap_ratio=1.00, oov
132	xaro	1.000	cap_ratio=1.00, oov
132	yasuko	1.000	cap_ratio=1.00, oov
132	yorkin	1.000	cap_ratio=1.00, oov
132	yuko	1.000	cap_ratio=1.00, oov
132	zosch	1.000	cap_ratio=1.00, oov
131	akash	1.000	cap_ratio=1.00, oov
