rank,lemma,is_mwe,pos_guess,raw_freq,freq_per_million
8180,oui,0,unk,2101,3.367
8181,reconhecimento facial,1,mwe,2101,3.367
8182,vagabundar,0,verb,2101,3.367
8183,galão,0,noun,2100,3.366
8184,levantado,0,noun,2100,3.366
8185,ritmo cardíaco,1,mwe,2100,3.366
8186,germe,0,unk,2099,3.364
8187,polvo,0,noun,2099,3.364
8188,craniano,0,adj,2098,3.363
8189,higiene,0,unk,2098,3.363
8190,leopardo,0,noun,2097,3.361
8191,tona,0,noun,2097,3.361
8192,vitorioso,0,adj,2097,3.361
8193,fodas,0,unk,2096,3.359
8194,got,0,unk,2096,3.359
8195,sarcástico,0,adj,2096,3.359
8196,demanda,0,noun,2095,3.358
8197,extenso,0,noun,2095,3.358
8198,marechal,0,adj,2095,3.358
8199,curativo,0,noun,2094,3.356
8200,houdini,0,unk,2094,3.356
8201,preparo,0,noun,2094,3.356
8202,rótulo,0,noun,2094,3.356
8203,gafanhoto,0,noun,2093,3.355
8204,revelado,0,noun,2093,3.355
8205,canalizar,0,verb,2092,3.353
8206,carnaval,0,adj,2092,3.353
8207,cortada,0,noun,2092,3.353
8208,luminoso,0,adj,2092,3.353
8209,pontual,0,adj,2092,3.353
8210,recolhido,0,noun,2092,3.353
8211,berkeley,0,unk,2091,3.351
8212,diarreia,0,noun,2090,3.350
8213,instantaneamente,0,adv,2090,3.350
8214,maldoso,0,adj,2090,3.350
8215,vladimir,0,verb,2089,3.348
8216,ovni,0,unk,2088,3.347
8217,purgatório,0,noun,2088,3.347
8218,retroceder,0,verb,2088,3.347
8219,simplificar,0,verb,2088,3.347
8220,falante,0,unk,2087,3.345
8221,soja,0,noun,2087,3.345
8222,mercador,0,noun,2086,3.343
8223,topa,0,noun,2086,3.343
8224,repleto,0,noun,2085,3.342
8225,dominante,0,unk,2084,3.340
8226,faz-lhe,0,unk,2084,3.340
8227,robusto,0,noun,2084,3.340
8228,habitat,0,unk,2083,3.339
8229,semanal,0,adj,2083,3.339
8230,punido,0,noun,2082,3.337
8231,fá-la,0,noun,2081,3.335
8232,hidrogénio,0,noun,2081,3.335
8233,ilustre,0,unk,2081,3.335
8234,manchester,0,verb,2081,3.335
8235,voçês,0,adj,2081,3.335
8236,autodestruição,0,noun,2080,3.334
8237,critério,0,noun,2079,3.332
8238,eclipse,0,unk,2079,3.332
8239,maluquice,0,noun,2079,3.332
8240,microondas,0,unk,2079,3.332
8241,empatia,0,noun,2078,3.331
8242,balneário,0,noun,2077,3.329
8243,compatriota,0,noun,2077,3.329
8244,tem-no,0,unk,2077,3.329
8245,way,0,unk,2077,3.329
8246,angústia,0,noun,2076,3.327
8247,imoral,0,adj,2076,3.327
8248,satisfatório,0,noun,2076,3.327
8249,micro,0,noun,2075,3.326
8250,noturno,0,noun,2074,3.324
8251,rodriguez,0,unk,2074,3.324
8252,abate,0,unk,2073,3.323
8253,hippie,0,unk,2073,3.323
8254,cravar,0,verb,2072,3.321
8255,enojar,0,verb,2072,3.321
8256,repor,0,unk,2072,3.321
8257,sigilo,0,noun,2072,3.321
8258,exaltar,0,verb,2071,3.319
8259,ir-te,0,unk,2071,3.319
8260,precipício,0,noun,2071,3.319
8261,ribeiro,0,noun,2071,3.319
8262,fodeste,0,unk,2070,3.318
8263,hot,0,unk,2070,3.318
8264,paralisia,0,noun,2070,3.318
8265,segurador,0,noun,2070,3.318
8266,vaqueiro,0,noun,2070,3.318
8267,destrutivo,0,noun,2068,3.315
8268,manipulador,0,noun,2068,3.315
8269,voluntariamente,0,adv,2068,3.315
8270,auschwitz,0,unk,2067,3.313
8271,matilha,0,noun,2067,3.313
8272,actuais,0,unk,2066,3.311
8273,expiatório,0,noun,2066,3.311
8274,rifle,0,unk,2066,3.311
8275,democrático,0,adj,2065,3.310
8276,destacamento,0,noun,2065,3.310
8277,hospício,0,noun,2065,3.310
8278,pôr-se,0,unk,2065,3.310
8279,gesso,0,noun,2064,3.308
8280,like,0,unk,2064,3.308
8281,limitação,0,noun,2064,3.308
8282,escalado,0,noun,2063,3.307
8283,toa,0,noun,2063,3.307
8284,estilhaço,0,noun,2062,3.305
8285,sequestrador,0,noun,2060,3.302
8286,bexigar,0,verb,2059,3.300
8287,vietnamita,0,noun,2059,3.300
8288,colidir,0,verb,2058,3.299
8289,estaleiro,0,noun,2058,3.299
8290,canil,0,unk,2057,3.297
8291,desorientar,0,verb,2057,3.297
8292,fritz,0,unk,2057,3.297
8293,herbert,0,unk,2056,3.295
8294,macia,0,noun,2054,3.292
8295,proposta,0,noun,2054,3.292
8296,besteira,0,noun,2053,3.291
8297,empolgante,0,unk,2053,3.291
8298,contagem decrescente,1,mwe,2052,3.289
8299,indígena,0,noun,2052,3.289
8300,atracar,0,verb,2051,3.287
8301,havano,0,adj,2051,3.287
8302,infelicidade,0,noun,2051,3.287
8303,lavatório,0,noun,2051,3.287
8304,levantamento,0,noun,2050,3.286
8305,manejar,0,verb,2050,3.286
8306,cinturão,0,noun,2049,3.284
8307,dá-ma,0,noun,2049,3.284
8308,molde,0,noun,2048,3.283
8309,reprimir,0,verb,2048,3.283
8310,autodefesa,0,adj,2047,3.281
8311,doninha,0,adj,2047,3.281
8312,jamaica,0,adj,2047,3.281
8313,elenco,0,noun,2046,3.279
8314,gomez,0,unk,2046,3.279
8315,paquistanês,0,adj,2044,3.276
8316,refeitório,0,noun,2043,3.275
8317,tocado,0,noun,2043,3.275
8318,aprendizagem,0,noun,2042,3.273
8319,formato,0,noun,2042,3.273
8320,otários,0,unk,2042,3.273
8321,sociopata,0,noun,2042,3.273
8322,substituído,0,noun,2042,3.273
8323,torrada,0,noun,2042,3.273
8324,arrepiante,0,unk,2041,3.271
8325,papa,0,noun,2041,3.271
8326,pauzinho,0,adj,2041,3.271
8327,acasalar,0,verb,2040,3.270
8328,aneurisma,0,noun,2040,3.270
8329,estendido,0,noun,2040,3.270
8330,direita,0,noun,2039,3.268
8331,hesitação,0,noun,2039,3.268
8332,intrigante,0,unk,2039,3.268
8333,remotamente,0,adv,2039,3.268
8334,esculpir,0,verb,2038,3.266
8335,surpreendentemente,0,adv,2038,3.266
8336,adiantamento,0,noun,2036,3.263
8337,alinhado,0,noun,2036,3.263
8338,editar,0,verb,2036,3.263
8339,italian subs,1,mwe,2036,3.263
8340,viro,0,noun,2036,3.263
8341,adaga,0,noun,2035,3.262
8342,bagunça,0,noun,2035,3.262
8343,capricho,0,noun,2035,3.262
8344,truz,0,unk,2034,3.260
8345,enrolado,0,noun,2033,3.258
8346,esmola,0,noun,2033,3.258
8347,genro,0,noun,2033,3.258
8348,emissor,0,unk,2031,3.255
8349,espirito,0,noun,2030,3.254
8350,aquecimento global,1,mwe,2029,3.252
8351,chinelo,0,noun,2029,3.252
8352,indicado,0,noun,2029,3.252
8353,comunicador,0,noun,2028,3.250
8354,galáctico,0,adj,2028,3.250
8355,patim,0,unk,2028,3.250
8356,comparado,0,noun,2027,3.249
8357,fiado,0,noun,2027,3.249
8358,just,0,unk,2027,3.249
8359,estreitar,0,verb,2026,3.247
8360,ficção científica,1,mwe,2026,3.247
8361,trip,0,unk,2026,3.247
8362,maternidade,0,noun,2025,3.246
8363,pose,0,unk,2025,3.246
8364,colono,0,noun,2024,3.244
8365,itinerário,0,noun,2024,3.244
8366,precipitado,0,noun,2024,3.244
8367,acompanhado,0,noun,2023,3.242
8368,enzima,0,noun,2023,3.242
8369,graduação,0,noun,2023,3.242
8370,hip-hop,0,unk,2023,3.242
8371,desiludido,0,noun,2022,3.241
8372,tónico,0,adj,2022,3.241
8373,mantem,0,noun,2021,3.239
8374,tomás,0,unk,2021,3.239
8375,trela,0,noun,2021,3.239
8376,intravenoso,0,adj,2020,3.238
8377,decididamente,0,adv,2019,3.236
8378,proeza,0,noun,2019,3.236
8379,arcebispo,0,noun,2018,3.234
