rank,lemma,is_mwe,pos_guess,raw_freq,freq_per_million
5170,noz,0,unk,5111,8.192
5171,pipoca,0,noun,5109,8.189
5172,imunidade,0,noun,5108,8.187
5173,fardar,0,verb,5108,8.187
5174,escocês,0,adj,5106,8.184
5175,arqueiro,0,noun,5105,8.182
5176,cú,0,unk,5104,8.181
5177,marcação,0,noun,5103,8.179
5178,alinho,0,adj,5102,8.177
5179,bluff,0,unk,5102,8.177
5180,donuts,0,unk,5094,8.165
5181,liv,0,unk,5094,8.165
5182,reparação,0,noun,5094,8.165
5183,fu,0,unk,5093,8.163
5184,rim,0,unk,5090,8.158
5185,virgínia,0,noun,5089,8.156
5186,currículo,0,noun,5089,8.156
5187,donovan,0,unk,5086,8.152
5188,verificação,0,noun,5086,8.152
5189,abrigar,0,verb,5086,8.152
5190,chef,0,unk,5085,8.150
5191,colchão,0,noun,5085,8.150
5192,póquer,0,verb,5084,8.148
5193,sesta,0,noun,5082,8.145
5194,ingrediente,0,adj,5081,8.144
5195,porno,0,noun,5080,8.142
5196,definição,0,noun,5080,8.142
5197,sophia,0,noun,5078,8.139
5198,milo,0,noun,5077,8.137
5199,saudar,0,verb,5077,8.137
5200,concorrer,0,verb,5076,8.136
5201,vacina,0,adj,5075,8.134
5202,modificar,0,verb,5075,8.134
5203,springfield,0,unk,5074,8.132
5204,extremar,0,verb,5071,8.128
5205,gandalf,0,unk,5069,8.124
5206,cigano,0,adj,5069,8.124
5207,honestidade,0,noun,5068,8.123
5208,disputar,0,verb,5068,8.123
5209,jared,0,unk,5067,8.121
5210,indefeso,0,noun,5066,8.120
5211,gaiola,0,noun,5059,8.108
5212,deduzir,0,verb,5059,8.108
5213,june,0,unk,5057,8.105
5214,altar,0,verb,5056,8.104
5215,ponto final,1,mwe,5056,8.104
5216,anual,0,adj,5055,8.102
5217,desfeito,0,noun,5053,8.099
5218,recomendação,0,noun,5051,8.096
5219,reconsiderar,0,verb,5051,8.096
5220,recompor,0,unk,5048,8.091
5221,simmons,0,unk,5047,8.089
5222,thor,0,unk,5040,8.078
5223,válido,0,noun,5035,8.070
5224,esplêndido,0,noun,5034,8.068
5225,bébé,0,unk,5028,8.059
5226,monitorizar,0,verb,5026,8.056
5227,hudson,0,unk,5022,8.049
5228,terramoto,0,noun,5021,8.048
5229,política,0,adj,5020,8.046
5230,leslie,0,unk,5020,8.046
5231,rodado,0,noun,5018,8.043
5232,patente,0,adj,5015,8.038
5233,formal,0,adj,5013,8.035
5234,faixar,0,verb,5010,8.030
5235,insecto,0,noun,5009,8.028
5236,flechar,0,verb,5009,8.028
5237,restrito,0,noun,5008,8.027
5238,isolado,0,noun,5007,8.025
5239,claque,0,unk,5006,8.023
5240,veterinário,0,noun,5006,8.023
5241,escotilha,0,noun,5004,8.020
5242,aleatório,0,noun,5003,8.019
5243,nasa,0,noun,5000,8.014
5244,cortina,0,adj,5000,8.014
5245,cultivar,0,verb,4998,8.011
5246,entrada,0,noun,4994,8.004
5247,artilharia,0,noun,4994,8.004
5248,marijuana,0,adj,4993,8.003
5249,ferver,0,verb,4988,7.995
5250,cenoura,0,noun,4988,7.995
5251,congelado,0,noun,4988,7.995
5252,prenda,0,noun,4987,7.993
